Team,Year,attend,n345,avgstar,pf,pa,confcham,natchamp,yrsrank,wksrank,finpoll,numbowls,expec
Georgia Tech,2015,1.950088299,3.212863603,5.589277076,3.186839742,3.750785068,0,0,1.98390931,1.21985393,0,1.959784519,0.600202375
Hawaii,2015,0.901185618,0.356984845,4.527314431,2.07916325,5.620108371,0,0,0,0,0,0.108876918,-0.619232308
Houston (TX),2015,1.30680183,0.594974741,4.303743348,5.138892575,3.520154271,1.788692348,0,1.033286099,2.265443013,2.125766548,0.544384589,-0.283656569
Idaho,2015,0.448150728,0.356984845,3.912493953,3.304870843,6.129923817,0,0,0,0,0,0,-1.039857435
Illinois,2015,1.589929408,1.903919172,5.123503986,2.469573817,3.386631178,0,0,1.529263427,1.045589083,0,0.762138424,0.083079178
Indiana,2015,1.704226495,2.141909068,5.253920451,4.312674864,5.935708409,0,0,0.826628879,0.348529694,0,0.326630753,-0.003596107
Iowa,2015,2.42831316,1.665929275,5.048980292,3.931343613,3.459461956,1.926284067,0,1.777252091,2.265443013,2.125766548,1.088769177,0.508535622
Iowa St.,2015,2.173606023,1.189949482,4.564576278,2.723794651,4.758277498,0,0,0,0,0,0.108876918,-0.094104445
Kansas,2015,1.049210345,1.070954534,4.396897966,1.661514737,6.712570041,0,0,0,0,0,0.326630753,-0.593548118
Kansas St.,2015,2.042118222,1.784924224,5.030349368,3.531853731,4.964631369,0,0,1.074617543,1.045589083,0,0.653261506,0.170023093
Kent St. (OH),2015,0.483070565,0.356984845,4.080172265,1.425452534,3.79933892,0,0,0,0,0,0,-0.914528062
Kentucky,2015,2.357281289,2.260904017,5.589277076,2.687477389,3.993554328,0,0,0.991954655,0.697059388,0,0.544384589,0.469423219
Louisiana-Lafayette,2015,0.830538326,0.475979793,3.987017647,2.878143014,4.636892868,0,0,0,0,0,0,-0.831709577
Louisiana-Monroe,2015,0.451188907,0.237989896,3.875232106,2.478653132,5.765769927,0,0,0,0,0,0,-1.04331961
Louisiana St.,2015,3.922866801,2.379898965,6.409037713,3.577250308,3.532292734,0,0,2.521218082,2.43970786,2.125766548,3.157430613,1.938349022
Louisiana Tech,2015,0.806732843,0.594974741,4.136065036,4.430705965,4.236323588,0,0,0.247988664,0.174264847,0,0,-0.769767776
Louisville (KY),2015,1.887094144,2.498893913,5.589277076,3.386584683,3.79933892,0,0,0.702634547,0.697059388,2.125766548,0.326630753,0.253052696
Marshall (WV),2015,1.012290694,1.308944431,4.545945355,3.69528141,2.803984954,0,0,0.330651552,0.871324236,2.125766548,0,-0.474406483
Maryland,2015,1.70526486,1.427939379,5.272551375,2.687477389,5.013185221,0,0,1.611926315,0.174264847,0,0.762138424,0.092119776
Massachusetts,2015,0.427806461,0.237989896,3.893863029,2.415097924,4.576200553,0,0,0,0,0,0,-1.018621475
Memphis (TN),2015,1.684536014,0.356984845,4.024279494,4.739402692,4.309154366,0,0,0.247988664,2.265443013,2.125766548,0,-0.350090757
Miami (FL),2015,1.829099525,2.260904017,6.036419242,3.277632897,4.44267746,0,0,2.107903642,0.697059388,0,2.395292189,0.740893881
Miami (OH),2015,0.604059339,0.713969689,4.15469596,1.952052833,4.661169794,0,0,0,0,0,0,-0.861491534
Michigan,2015,4.23683767,1.427939379,6.12957386,3.704360725,2.58549262,0,0,3.01719541,2.091178165,2.125766548,2.721922943,1.886345276
Michigan St.,2015,2.87131052,2.379898965,6.241359401,3.786074565,3.690092753,1.651100629,0,2.19056653,2.43970786,2.125766548,0.871015342,1.061272571
Middle Tennessee St.,2015,0.661861669,0.594974741,4.136065036,4.013057452,4.199908199,0,0,0,0,0,0,-0.835045411
Minnesota,2015,2.013467034,1.903919172,5.048980292,2.651160127,3.969277402,0,0,1.694589203,0.871324236,0,0.217753835,0.100446466
Mississippi,2015,2.325899585,2.379898965,5.9246337,4.821116532,3.568708123,0,0,1.653257759,2.43970786,2.125766548,1.850907601,0.917554375
Mississippi St.,2015,2.376087236,3.093868654,5.850110006,4.05845403,3.665815827,0,0,1.405269095,2.43970786,2.125766548,0.762138424,0.714447904
Missouri,2015,2.504383025,2.73688381,5.980526471,1.479928427,2.354861823,0,0,1.735920647,0.871324236,0,1.088769177,0.807420767
Navy (MD),2015,1.243653843,0.237989896,3.893863029,4.33991281,3.447323493,0,0,1.074617543,1.916913318,2.125766548,0.544384589,-0.469321378
Nebraska,2015,3.46114041,2.02291412,5.775586311,3.87686772,4.394123608,0,0,2.521218082,0.348529694,0,3.592938284,1.476375104
Nevada,2015,0.852613201,0.356984845,4.098803189,3.096046586,4.236323588,0,0,0,0,0,0,-0.775044497
Nevada-Las Vegas,2015,0.744969342,0.475979793,4.098803189,3.114205217,4.903939054,0,0,0,0,0,0,-0.831997059
New Mexico,2015,0.904839125,0,3.726184717,3.531853731,4.479092849,0,0,0,0,0,0,-0.890211828
New Mexico St.,2015,0.672476068,0,3.726184717,3.114205217,6.554770022,0,0,0,0,0,0,-1.027690142
North Carolina,2015,1.909169019,2.260904017,6.073681089,5.175209837,4.16349281,1.51350891,0,1.901246422,1.742648471,2.125766548,0.871015342,0.57948092
North Carolina St.,2015,2.191642811,1.784924224,5.421598763,3.922264297,4.078523569,0,0,0,0,0,0.762138424,0.34362924
North Texas,2015,0.524220593,0.237989896,3.875232106,1.652435422,6.008539187,0,0,0,0,0,0,-1.02062032
Northern Illinois,2015,0.536181022,0.594974741,4.024279494,3.958581559,4.697585183,2.201467505,0,0.330651552,0.174264847,0,0.108876918,-0.904544773
Northwestern (IL),2015,1.283188637,1.784924224,5.19802768,2.306146138,2.937508047,0,0,1.405269095,2.43970786,2.125766548,0.217753835,-0.016140078
Notre Dame (IN),2015,3.107211709,2.855878758,6.595346949,4.040295399,3.79933892,0,0,3.182521185,2.43970786,2.125766548,2.395292189,1.545458727
Ohio,2015,0.8200393,0.356984845,3.968386724,3.25039495,3.993554328,0,0,0,0,0,0,-0.827522812
Ohio St.,2015,4.124386565,3.093868654,6.483561408,4.212802393,2.379138749,0,0,3.223852629,2.43970786,2.125766548,3.157430613,2.068717467
Oklahoma,2015,3.28265697,2.855878758,6.669870644,5.138892575,3.471600419,6.191627358,0,2.851869634,2.43970786,2.125766548,3.701815202,1.88003266
Oklahoma St.,2015,2.21779423,1.903919172,5.40296784,4.666768168,4.80683135,0,0,0.991954655,2.43970786,2.125766548,0.871015342,0.49070419
Old Dominion (VA),2015,0.773697446,0.237989896,3.931124876,2.642080811,5.207400629,0,0,0,0,0,0,-0.886249777
Oregon,2015,2.216371286,2.617888861,6.259990325,5.075337366,5.923569946,0,0,1.694589203,2.43970786,2.125766548,1.197646095,0.82144342
Oregon St.,2015,1.38752511,1.189949482,4.713623667,2.070083935,5.389477574,0,0,0,0,0,0.435507671,-0.302535308
Penn St.,2015,3.838066977,2.974873706,6.409037713,2.732873966,3.447323493,0,0,2.479886638,0.871324236,0,2.286415272,1.661558808
Pittsburgh (PA),2015,1.851751269,1.189949482,5.216658604,3.33210879,4.114938958,0,0,1.901246422,1.568383624,0,1.306523012,0.327485001
Purdue (IN),2015,1.442481549,1.427939379,4.583207202,2.732873966,5.316646796,0,0,0,0,0,0.435507671,-0.325034934
Rice (TX),2015,0.743738687,0.237989896,3.931124876,2.841825752,5.219539092,0,0,0,0,0,0.653261506,-0.781517296
Rutgers (NJ),2015,1.835329716,1.665929275,4.844040132,2.950777538,5.086015999,0,0,0,0,0,0,-0.154592058
San Diego St. (CA),2015,1.117819364,0.951959586,4.452790737,4.085691976,2.791846491,2.201467505,0,0.537308772,0.522794541,2.125766548,0.108876918,-0.466410658
San Jose St. (CA),2015,0.588868441,1.189949482,4.545945355,3.295791528,4.297015903,0,0,0,0,0,0,-0.722720459
South Alabama,2015,0.616827385,0.356984845,3.987017647,2.723794651,5.425892963,0,0,0,0,0,0,-0.932489064
South Carolina,2015,3.031334134,3.331858551,6.148204783,2.387859977,4.005692791,0,0,1.446600539,0.348529694,0,0.217753835,0.846310259
South Florida,2015,1.022135934,1.427939379,4.844040132,3.967660875,3.617261975,0,0,0.371982996,0.522794541,0,0,-0.405478372
Southern California,2015,2.898115725,3.093868654,7.37784574,4.312674864,4.369846681,5.366077043,0,3.182521185,2.43970786,2.125766548,4.028445955,2.015593318
Southern Methodist (TX),2015,0.809271069,0.475979793,4.061541342,3.023412062,6.651877726,0,0,0,0,0,0.544384589,-0.762974632
Southern Mississippi,2015,1.089706588,0.237989896,3.893863029,5.075337366,4.345569755,1.375917191,0,0,0,0,0,-0.75719585
Stanford (CA),2015,1.919706503,2.379898965,6.092312012,4.802957901,3.835754309,2.201467505,0,1.818583535,2.43970786,2.125766548,1.850907601,0.812664447
Syracuse (NY),2015,1.234577762,1.546934327,4.657730896,2.968936169,4.515508238,0,0,0,0,0,1.088769177,-0.244566237
Temple (PA),2015,1.69826551,0.951959586,4.657730896,3.786074565,3.410908104,0.412775157,0,0.41331444,2.43970786,2.125766548,0.108876918,-0.074026941
Tennessee,2015,3.868256483,3.331858551,6.874810803,4.149247185,3.156000381,0,0,2.727875302,2.265443013,2.125766548,2.939676778,2.039188858
Texas,2015,3.462563355,3.212863603,6.483561408,2.878143014,4.418400534,0,0,2.893201078,0.348529694,0,3.375184449,1.684150449
Texas-El Paso,2015,0.892686406,0,3.726184717,2.251670245,4.794692887,0,0,0,0,0,0,-0.902145826
Texas-San Antonio,2015,0.88484098,0.237989896,3.837970259,2.460494501,4.916077517,0,0,0,0,0,0,-0.869018482
Texas A&M,2015,3.985091797,2.617888861,6.334514019,3.277632897,3.471600419,0,0,2.107903642,2.43970786,0,1.850907601,1.704648323
Texas Christian,2015,1.798563896,2.379898965,5.421598763,4.96638558,4.297015903,0,0,1.363937651,2.43970786,2.125766548,1.306523012,0.424378795
Texas St.,2015,0.698627488,0.356984845,3.968386724,2.932618907,5.705077612,0,0,0,0,0,0,-0.913721708
Texas Tech,2015,2.166722046,1.546934327,5.291182298,5.320478885,6.882508523,0,0,1.363937651,0.871324236,0,0.544384589,0.235685709
Toledo (OH),2015,0.801541017,0.594974741,4.173326883,3.813312511,3.022477288,0,0,0.537308772,2.265443013,2.125766548,0,-0.610384162
Troy (AL),2015,0.746046166,0.237989896,3.912493953,3.041570693,4.114938958,0,0,0,0,0,0,-0.878410085
Tulane (LA),2015,0.881841259,0.356984845,4.061541342,2.142718459,5.280231407,0,0,0,0,0,0.326630753,-0.742331807
Tulsa (OK),2015,0.754622293,0.356984845,4.136065036,4.385309388,6.287723836,0,0,0,0,0,0.326630753,-0.788683869
UCLA,2015,2.571222977,2.260904017,7.061120039,3.804233196,4.102800495,0,0,2.769206746,2.43970786,0,1.742030683,1.376754448
Utah,2015,1.789564731,2.260904017,5.272551375,3.61356757,3.520154271,0,0,0.702634547,2.43970786,2.125766548,0.217753835,0.192429965
Utah St.,2015,0.821539161,0.237989896,4.136065036,3.422901945,4.212046662,0,0,0.247988664,0.174264847,0,0,-0.763481802
Vanderbilt (TN),2015,1.235808417,1.546934327,5.384336916,1.652435422,3.058892677,0,0,0,0,0,0.108876918,-0.132481758
Virginia,2015,1.664653244,1.665929275,5.030349368,2.80550849,4.68544672,0,0,0,0,0,0.544384589,-0.049384612
Virginia Tech,2015,2.339167585,2.617888861,6.055050165,3.658964148,4.151354347,0,0,1.198611875,0.348529694,0,1.306523012,0.737005222
Wake Forest (NC),2015,1.025827899,1.546934327,4.862671056,1.89757694,3.580846586,0,0,0,0,0,0.108876918,-0.407440306
Washington,2015,2.381279062,2.379898965,5.66380077,3.61356757,2.961784973,0,0,2.231897974,0.174264847,0,1.633153766,0.692503441
Washington St.,2015,1.130933532,1.784924224,5.160765833,3.713440041,4.369846681,0,0,0.991954655,1.394118777,2.125766548,0.435507671,-0.142290952
West Virginia,2015,2.108496679,2.141909068,5.775586311,4.013057452,3.884308161,0,0,1.611926315,1.916913318,2.125766548,1.088769177,0.608079031
Western Kentucky,2015,0.690705146,0.118994948,3.800708411,5.629175612,4.406262071,1.651100629,0,0.123994332,1.742648471,2.125766548,0,-0.844946123
Western Michigan,2015,0.7476614,0.713969689,4.136065036,4.249119655,4.466954386,0,0,0,0,0,0,-0.807961401
Wisconsin,2015,3.000260094,1.903919172,5.589277076,3.159601795,2.160646415,0,0,1.942577866,2.43970786,2.125766548,0.979892259,0.938473948
Wyoming,2015,0.694550943,0.356984845,4.080172265,2.070083935,4.952492906,0,0,0,0,0,0.217753835,-0.820243155
