"Coach","Year","Rating","Rank"
"Summer Dole",1927,1495.96127750973,746
"Summer Dole",1928,1487.59488952126,807
"Summer Dole",1929,1490.69616714094,805
"Summer Dole",1930,1493.02212535571,804
"Summer Dole",1931,1494.76659401678,807
"Summer Dole",1932,1486.18791285613,866
"Summer Dole",1933,1480.15207542389,901
"Sumner D. ""Tex"" Tilson & Henry Macauley ""Mac"" McEver",1942,1507.18307945066,63
"Sylvester ""Sly"" Croom",2004,1484.31725348927,1856
"Sylvester ""Sly"" Croom",2005,1445.4069831797,1924
"Sylvester ""Sly"" Croom",2006,1421.2311613659,1958
"Sylvester ""Sly"" Croom",2007,1467.37825046005,1933
"Sylvester ""Sly"" Croom",2008,1455.14363140384,1962
"T.A. Dwight ""Tad"" Jones",1909,1483.83831065906,446
"T.A. Dwight ""Tad"" Jones",1910,1472.16231723847,485
"T.D. Knowles",1899,1490,171
"T.D. Knowles",1900,1482.93146666102,210
"T.D. Knowles",1901,1487.19859999577,228
"T.E.D. Hackney",1919,1462.0461526883,682
"T.F. Wilbanks",1931,1488.52256466823,839
"T.F. Wilbanks",1932,1471.00311659874,895
"T.F. Wilbanks",1933,1478.45771359268,907
"T.F. Wilbanks",1934,1484.44402152933,902
"T.F. Wilbanks",1935,1461.51092713016,950
"T.F. Wilbanks",1936,1448.01687634965,968
"T.G. Scarbrough",1898,1490,137
"T.J. Weist",2013,1463.09915982167,2047
"T.L. Bayne",1893,1499.71225631668,29
"T.L. Bayne",1895,1500.17781355089,43
"T.R. Mobley",1916,1480.99743146193,601
"T.R. Mobley",1919,1473.27284782223,673
"T.R. Mobley",1921,1467.17760864618,726
"T.R. Mobley",1922,1475.38320648463,737
"T.R. Mobley",1923,1474.45277401848,762
"T.R. Mobley",1924,1471.99030988723,781
"T.R. Mobley",1925,1490.2819529479,753
"T.R. Mobley",1926,1481.89488387483,792
"T.R. Mobley",1927,1476.73194291479,815
"T.R. Mobley",1928,1494.2901446388,765
"T.R. Mobley",1929,1486.14012856933,818
"T.R. Mobley",1930,1461.8701633713,879
"T.S. Hammond",1906,1520.99602318111,20
"T.T. McConnell",1915,1491.20355007311,542
"T.T. McConnell",1916,1440.00324740485,623
"T.U. Lyman",1891,NA,NA
"T.W. Alley",1973,1471.53698497881,1467
"T.W. Alley",1974,1437.07766706572,1521
"Tal Stafford",1918,1473.58924171593,652
"Ted E. Shipkey",1930,1471.07606832079,869
"Ted E. Shipkey",1931,1499.88947719423,639
"Ted E. Shipkey",1932,1519.45985713115,35
"Ted E. Shipkey",1937,1477.15958051801,955
"Ted E. Shipkey",1938,1494.40875830923,907
"Ted E. Shipkey",1939,1522.34677567166,40
"Ted E. Shipkey",1940,1507.57520200447,58
"Ted E. Shipkey",1941,1531.5130678634,35
"Ted Mestre",1890,1490,8
"Ted R. Coffman",1927,1471.3526547714,827
"Ted R. Coffman",1928,1451.96649456531,852
"Ted Roof",2003,1467.94078800119,1871
"Ted Roof",2004,1422.90886624703,1925
"Ted Roof",2005,1378.234673576,1960
"Ted Roof",2006,1335.09117794569,1974
"Ted Roof",2007,1318.30926618335,1994
"Ted Tollner",1983,1496.43230723544,1522
"Ted Tollner",1984,1559.77917724693,31
"Ted Tollner",1985,1537.99941317342,37
"Ted Tollner",1986,1543.3132936,36
"Ted Tollner",1994,1474.60301730179,1742
"Ted Tollner",1995,1520.22277863475,62
"Ted Tollner",1996,1551.70923571814,38
"Ted Tollner",1997,1514.9151509514,74
"Ted Tollner",1998,1526.27135849789,59
"Ted Tollner",1999,1512.9918641575,72
"Ted Tollner",2000,1472.22497830774,1822
"Ted Tollner",2001,1435.85557109834,1877
"Terence P. ""Terry"" Brennan",1954,1576.07518928209,13
"Terence P. ""Terry"" Brennan",1955,1588.59834030319,9
"Terence P. ""Terry"" Brennan",1956,1507.5054012636,61
"Terence P. ""Terry"" Brennan",1957,1549.29070594387,22
"Terence P. ""Terry"" Brennan",1958,1553.95734124243,21
"Terry Allen",1997,1487.25853780053,1755
"Terry Allen",1998,1454.44232384149,1813
"Terry Allen",1999,1457.09667306342,1829
"Terry Allen",2000,1438.93474202426,1862
"Terry Allen",2001,1425.09257335967,1884
"Terry Bowden",1993,1598.06878454952,16
"Terry Bowden",1994,1613.27793521542,11
"Terry Bowden",1995,1600.37529389224,16
"Terry Bowden",1996,1585.47252765973,21
"Terry Bowden",1997,1614.64061431908,11
"Terry Bowden",1998,1542.87744509951,46
"Terry Bowden",2012,1388.40779251712,2079
"Terry Bowden",2013,1424.70286910124,2080
"Terry Bowden",2014,1418.28122801901,2102
"Terry Bowden",2015,1472.90796014631,2054
"Terry Donahue",1976,1572.66270925043,24
"Terry Donahue",1977,1569.26425051259,22
"Terry Donahue",1978,1594.33687627159,14
"Terry Donahue",1979,1563.03798570932,24
"Terry Donahue",1980,1602.12215385421,15
"Terry Donahue",1981,1577.79439586554,24
"Terry Donahue",1982,1631.72381619088,9
"Terry Donahue",1983,1623.70486323176,11
"Terry Donahue",1984,1615.74528215556,11
"Terry Donahue",1985,1638.83053995712,6
"Terry Donahue",1986,1617.68093276462,10
"Terry Donahue",1987,1643.40495011249,5
"Terry Donahue",1988,1649.82585330933,7
"Terry Donahue",1989,1560.99427808304,29
"Terry Donahue",1990,1531.39093075296,53
"Terry Donahue",1991,1584.75492416837,21
"Terry Donahue",1992,1553.06158133848,35
"Terry Donahue",1993,1573.88142325059,25
"Terry Donahue",1994,1542.28830796177,39
"Terry Donahue",1995,1546.68940775421,38
"Terry Hoeppner",1999,1526.7271691057,57
"Terry Hoeppner",2000,1514.59401224887,70
"Terry Hoeppner",2001,1522.96071151763,66
"Terry Hoeppner",2002,1528.08826037214,62
"Terry Hoeppner",2003,1622.4047210677,15
"Terry Hoeppner",2004,1582.26729814946,24
"Terry Hoeppner",2005,1518.89613337162,68
"Terry Hoeppner",2006,1509.04036212085,83
"Terry Shea",1990,1546.61740520191,42
"Terry Shea",1991,1528.52298000607,52
"Terry Shea",1996,1438.20843082579,1804
"Terry Shea",1997,1372.08536250972,1848
"Terry Shea",1998,1409.62045917025,1852
"Terry Shea",1999,1374.97421262176,1875
"Terry Shea",2000,1375.64077485558,1884
"Thad ""Pie"" Vann",1949,1492.24174486733,1085
"Thad ""Pie"" Vann",1950,1507.22960554002,78
"Thad ""Pie"" Vann",1951,1503.59173978421,89
"Thad ""Pie"" Vann",1952,1541.02886591739,23
"Thad ""Pie"" Vann",1953,1552.22157543543,19
"Thad ""Pie"" Vann",1954,1541.53043096296,24
"Thad ""Pie"" Vann",1955,1563.20791829264,15
"Thad ""Pie"" Vann",1956,1556.64891073723,24
"Thad ""Pie"" Vann",1957,1539.313771068,28
"Thad ""Pie"" Vann",1958,1563.5751271341,14
"Thad ""Pie"" Vann",1959,1514.61849252171,54
"Thad ""Pie"" Vann",1960,1478.58097579943,1292
"Thad ""Pie"" Vann",1961,1504.51981099293,76
"Thad ""Pie"" Vann",1962,1530.47093732786,37
"Thad ""Pie"" Vann",1963,1519.61280219101,48
"Thad ""Pie"" Vann",1964,1526.28213924948,41
"Thad ""Pie"" Vann",1965,1539.3011555957,27
"Thad ""Pie"" Vann",1966,1521.51349316365,39
"Thad ""Pie"" Vann",1967,1511.00566757883,58
"Thad ""Pie"" Vann",1968,1481.91510486806,1377
"Theodore J. ""Ted"" Cox",1932,1518.15615467157,38
"Theodore J. ""Ted"" Cox",1933,1530.9437150162,23
"Theodore J. ""Ted"" Cox",1934,1593.8058759578,7
"Theodore J. ""Ted"" Cox",1935,1543.88360524109,21
"Theodore J. ""Ted"" Cox",1936,1481.62121966222,928
"Theodore J. ""Ted"" Cox",1937,1452.88512899949,977
"Theodore J. ""Ted"" Cox",1938,1433.28995532964,1001
"Theron J. Fouts",1920,NA,NA
"Theron J. Fouts",1921,NA,NA
"Theron J. Fouts",1922,1479.74618996267,731
"Theron J. Fouts",1923,1477.82135285489,753
"Theron J. Fouts",1924,1455.64748274742,792
"Theron W. Mortimer",1900,1519.71225631668,17
"Thomas ""Tom"" Kelley",1915,1501.76816682696,96
"Thomas ""Tom"" Kelley",1916,1489.86547913931,571
"Thomas ""Tom"" Kelley",1917,1502.98337272329,80
"Thomas ""Tom"" Kelley",1922,1492.11081656897,678
"Thomas ""Tom"" Reed",1978,1545.05715113483,36
"Thomas ""Tom"" Reed",1979,1522.32907539266,51
"Thomas ""Tom"" Reed",1980,1493.29096641195,1502
"Thomas ""Tom"" Reed",1981,1542.88544174077,36
"Thomas ""Tom"" Reed",1982,1533.94004776714,42
"Thomas ""Tom"" Reed",1983,1469.06654893746,1609
"Thomas ""Tom"" Reed",1984,1444.4887311419,1652
"Thomas ""Tom"" Reed",1985,1438.10566186823,1669
"Thomas A. ""Andy"" Gill",1918,1499.43371407746,485
"Thomas A. ""Andy"" Gill",1919,1473.63307409158,671
"Thomas A. ""Tom"" Barry",1906,1500.33278691615,126
"Thomas A. ""Tom"" Barry",1907,1519.88870053425,25
"Thomas A. ""Tom"" Barry",1908,1535.09206194292,12
"Thomas A. ""Tom"" Barry",1909,1534.71898417279,12
"Thomas A. ""Tom"" Barry",1910,1515.64567436611,30
"Thomas A. ""Tom"" Berry & J. Janvier",1904,1526.25516298117,17
"Thomas A. ""Tommy"" Mont",1956,1469.96001149212,1251
"Thomas A. ""Tommy"" Mont",1957,1491.26492497922,1218
"Thomas A. ""Tommy"" Mont",1958,1482.72569930643,1253
"Thomas B. ""Tom"" Young",1943,1509.8709405826,54
"Thomas C. Holiday",1921,1481.06011842782,705
"Thomas E. ""Tom"" McCann",1931,1480.39091625407,862
"Thomas E. ""Tom"" McCann",1932,1485.80557510306,867
"Thomas E. ""Tom"" McCann",1933,1509.39079266528,47
"Thomas E. ""Tom"" McCann",1934,1507.04309449896,55
"Thomas E. ""Tom"" Stidham",1937,1529.22963364419,31
"Thomas E. ""Tom"" Stidham",1938,1592.58968145973,9
"Thomas E. ""Tom"" Stidham",1939,1581.40070268674,8
"Thomas E. ""Tom"" Stidham",1940,1585.93343630366,9
"Thomas E. ""Tommy"" Mills",1934,1489.04587784354,886
"Thomas E. ""Tommy"" Mills",1935,1501.47343540751,89
"Thomas Eck",1945,NA,NA
"Thomas Eck",1947,NA,NA
"Thomas Eck",1948,NA,NA
"Thomas Eck",1949,NA,NA
"Thomas Eck",1950,NA,NA
"Thomas Eck",1951,NA,NA
"Thomas F. ""Tom"" Fennell",1897,1556.13298500855,1
"Thomas F. ""Tom"" Fennell",1904,1487.1396778622,311
"Thomas F. ""Tom"" Fennell",1905,1491.97885450259,303
"Thomas F. ""Tom"" Fennell",1906,1515.40346489348,28
"Thomas F. ""Tom"" Fennell",1907,1491.2316873386,359
"Thomas F. ""Tom"" Fennell",1908,1494.63401984678,360
"Thomas Gawthrop ""Doggie"" Trenchard",1895,1528.47999225525,3
"Thomas Gawthrop ""Doggie"" Trenchard",1896,1521.35999419144,4
"Thomas Gawthrop ""Doggie"" Trenchard",1897,1516.01999564358,12
"Thomas Gawthrop ""Doggie"" Trenchard",1913,1509.64567985208,50
"Thomas Gawthrop ""Doggie"" Trenchard",1914,1554.6308748243,10
"Thomas Gawthrop ""Doggie"" Trenchard",1915,1536.22367075445,13
"Thomas Hazzard",1901,NA,NA
"Thomas J. ""Tom? Lieb",1940,1502.79227386945,73
"Thomas J. ""Tom? Lieb",1941,1475.81804991832,1007
"Thomas J. ""Tom? Lieb",1942,1450.60264509187,1069
"Thomas J. ""Tom? Lieb",1944,1467.78247040252,1075
"Thomas J. ""Tom? Lieb",1945,1451.26410002679,1100
"Thomas J. ""Tommy"" O'Boyle",1962,1417.90763447646,1361
"Thomas J. ""Tommy"" O'Boyle",1963,1393.13833941223,1375
"Thomas J. ""Tommy"" O'Boyle",1964,1406.51724747703,1388
"Thomas J. ""Tommy"" O'Boyle",1965,1403.79995167236,1394
"Thomas J. Campbell",1916,1501.45849118201,99
"Thomas J. Campbell",1919,1508.89131773646,44
"Thomas J. Campbell",1922,1506.12772590828,59
"Thomas Lee McClung",1892,NA,NA
"Thomas M. Fitzpatrick",1919,1501.12602878821,101
"Thomas M. Fitzpatrick",1920,1470.93273689521,707
"Thomas M. Fitzpatrick",1921,1479.22592765382,710
"Thomas M. Fitzpatrick",1922,1523.64033682422,25
"Thomas M. Fitzpatrick",1923,1512.59862520925,39
"Thomas M. Fitzpatrick",1924,1507.91803175591,56
"Thomas N. ""Tom"" Nugent",1953,1489.2031365018,1166
"Thomas N. ""Tom"" Nugent",1954,1492.09414304841,1173
"Thomas N. ""Tom"" Nugent",1955,1460.62333070924,1247
"Thomas N. ""Tom"" Nugent",1956,1460.43801890765,1266
"Thomas N. ""Tom"" Nugent",1957,1441.38225041739,1293
"Thomas N. ""Tom"" Nugent",1958,1466.21616647897,1287
"Thomas N. ""Tom"" Nugent",1959,1481.61620091397,1271
"Thomas N. ""Tom"" Nugent",1960,1507.59669402024,69
"Thomas N. ""Tom"" Nugent",1961,1534.89476316942,39
"Thomas N. ""Tom"" Nugent",1962,1534.15552765677,35
"Thomas N. ""Tom"" Nugent",1963,1484.05986734882,1319
"Thomas N. ""Tom"" Nugent",1964,1494.35081946172,1294
"Thomas N. ""Tom"" Nugent",1965,1475.14404332754,1352
"Thomas W. ""Tommy"" Dowler",1939,1500.57799024057,107
"Thomas W. ""Tommy"" Dowler",1940,1500.43349268043,109
"Tim Beckman",2009,1468.58850144945,1957
"Tim Beckman",2010,1492.2761377405,1907
"Tim Beckman",2011,1532.04206448018,58
"Tim Beckman",2012,1425.73015042526,2053
"Tim Beckman",2013,1423.28339691163,2081
"Tim Beckman",2014,1438.13331697853,2087
"Tim Brewster",2007,1428.01066397655,1974
"Tim Brewster",2008,1463.20325397302,1956
"Tim Brewster",2009,1469.48205455274,1956
"Tim Brewster",2010,1446.50148475202,2003
"Tim DeRuyter",2011,1508.76046033711,90
"Tim DeRuyter",2012,1554.09897006481,43
"Tim DeRuyter",2013,1575.01441595267,33
"Tim DeRuyter",2014,1505.33429757675,112
"Tim DeRuyter",2015,1440.94777765936,2095
"Tim Kish",2011,1477.07915319588,1984
"Tim Rose",1983,1472.05200905611,1605
"Tim Rose",1984,1453.5001255297,1640
"Tim Rose",1985,1510.71672900998,67
"Tim Rose",1986,1555.09031632211,33
"Tim Rose",1987,1531.07029659092,45
"Tim Rose",1988,1436.16760938885,1705
"Tim Rose",1989,1400.32562957962,1728
"Tim Stowers",1990,1539.52911358678,46
"Tim Stowers",1991,1527.39003757762,56
"Tim Stowers",1992,1510.31788458283,73
"Tim Stowers",1993,1500.8586611295,108
"Tim Stowers",1994,1493.3898134419,1692
"Tim Stowers",1995,1495.26069725749,1694
"Timothy ""Tim"" Murphy",1989,1430.35901925604,1722
"Timothy ""Tim"" Murphy",1990,1381.79225374226,1750
"Timothy ""Tim"" Murphy",1991,1413.88071504277,1758
"Timothy ""Tim"" Murphy",1992,1407.04123548996,1774
"Timothy ""Tim"" Murphy",1993,1486.98690684975,1703
"Todd Berry",2000,1427.00576945847,1867
"Todd Berry",2001,1431.39720882811,1882
"Todd Berry",2002,1390.33225290329,1908
"Todd Berry",2003,1339.7444016144,1936
"Todd Berry",2010,1462.60511345717,1984
"Todd Berry",2011,1430.17779544464,2045
"Todd Berry",2012,1486.3728815477,1973
"Todd Berry",2013,1475.91559766744,2023
"Todd Berry",2014,1447.79495536671,2078
"Todd Berry",2015,1368.06114753988,2138
"Todd Dodge",2007,1411.82982960734,1981
"Todd Dodge",2008,1360.3572025344,2002
"Todd Dodge",2009,1344.66575727597,2019
"Todd Dodge",2010,1357.71408873477,2039
"Todd Graham",2006,1508.67479299763,85
"Todd Graham",2007,1552.44187629294,41
"Todd Graham",2008,1584.85605829998,23
"Todd Graham",2009,1520.00119861334,65
"Todd Graham",2010,1570.15623771559,29
"Todd Graham",2011,1526.05108887329,66
"Todd Graham",2012,1543.53701939709,55
"Todd Graham",2013,1602.69198850891,24
"Todd Graham",2014,1618.33180893773,15
"Todd Graham",2015,1546.2930115798,54
"Todd Monken",2013,1388.68047709326,2101
"Todd Monken",2014,1385.70523732027,2117
"Todd Monken",2015,1478.01720094694,2050
"Tom Amstutz",2001,1569.37265911232,30
"Tom Amstutz",2002,1562.69176341269,35
"Tom Amstutz",2003,1564.93326253454,38
"Tom Amstutz",2004,1580.54848473313,26
"Tom Amstutz",2005,1587.31907390072,26
"Tom Amstutz",2006,1510.31402675669,81
"Tom Amstutz",2007,1475.580730601,1918
"Tom Amstutz",2008,1425.26896978687,1981
"Tom Bradley",2011,1540.71502776736,50
"Tom Cable",2000,1488.40008235382,1783
"Tom Cable",2001,1414.69246471391,1888
"Tom Cable",2002,1382.09285320892,1913
"Tom Cable",2003,1390.94996978602,1926
"Tom Cahill",1966,1536.10338354145,30
"Tom Cahill",1967,1566.19043157843,23
"Tom Cahill",1968,1566.09376582072,21
"Tom Cahill",1969,1516.80569037984,44
"Tom Cahill",1970,1423.37236264338,1456
"Tom Cahill",1971,1479.82282350372,1418
"Tom Cahill",1972,1493.800717988,1381
"Tom Cahill",1973,1424.69280064149,1515
"Tom Cochran",1894,1500.04210676404,39
"Tom Coughlin",1991,1485.07948837467,1683
"Tom Coughlin",1992,1519.974594047,61
"Tom Coughlin",1993,1578.78988611671,23
"Tom Craft",2002,1457.429524997,1873
"Tom Craft",2003,1464.38258190328,1875
"Tom Craft",2004,1444.27416420007,1912
"Tom Craft",2005,1459.17967771163,1907
"Tom Dandelet",1922,1490,692
"Tom Dandelet",1923,1482.93146666102,744
"Tom Dandelet",1931,1498.29121937199,762
"Tom Dandelet",1932,1508.75530135671,62
"Tom Dandelet",1933,1476.53354231687,908
"Tom Dandelet",1934,1454.12660393553,944
"Tom Eck",1890,1510,2
"Tom Harp",1966,1500.63286168548,88
"Tom Harp",1967,1480.06637445023,1371
"Tom Harp",1968,1466.34031922176,1399
"Tom Harp",1969,1446.53928919447,1435
"Tom Harp",1970,1479.93511273644,1403
"Tom Harper",1972,1429.01563209582,1488
"Tom Herman",2015,1614.92176966378,14
"Tom Holmoe",1997,1459.41179841113,1798
"Tom Holmoe",1998,1473.40308862669,1789
"Tom Holmoe",1999,1464.98320708007,1822
"Tom Holmoe",2000,1447.11421308795,1852
"Tom Holmoe",2001,1403.78649789451,1894
"Tom Jackson",1983,1499.17177038971,1465
"Tom Jackson",1984,1509.66912800439,71
"Tom Jackson",1985,1497.02540309862,1546
"Tom Jackson",1986,1507.83326327724,72
"Tom Jackson",1987,1515.48879153264,57
"Tom Jackson",1988,1520.62574907967,51
"Tom Jackson",1989,1513.91377588519,63
"Tom Jackson",1990,1486.81061541639,1668
"Tom Jackson",1991,1500.08608676611,136
"Tom Jackson",1992,1490.06270674237,1682
"Tom Jackson",1993,1482.97718563715,1715
"Tom Jones (1)",1972,NA,NA
"Tom Jones (1)",1973,1509.36824092018,60
"Tom Kaulukukui",1946,1502.53683383392,89
"Tom Kaulukukui",1947,1493.65703579809,1051
"Tom Kaulukukui",1948,1459.35271224252,1148
"Tom Kaulukukui",1949,1462.12637873266,1160
"Tom Kaulukukui",1950,1447.2810352639,1184
"Tom King",1925,1528.56645950689,28
"Tom King",1926,1539.25686885149,15
"Tom King",1927,1507.17948445143,56
"Tom King",1928,1485.4680287704,813
"Tom King",1929,1459.45524018169,862
"Tom King",1930,1470.78351187445,870
"Tom Lichtenberg",1990,1435.78702830773,1733
"Tom Lichtenberg",1991,1411.13736232569,1759
"Tom Lichtenberg",1992,1366.14876361466,1781
"Tom Lichtenberg",1993,1408.47522795965,1790
"Tom Lichtenberg",1994,1353.1834717832,1804
"Tom Lovat",1974,1436.52867404206,1522
"Tom Lovat",1975,1387.28138255644,1543
"Tom Lovat",1976,1395.40943623298,1556
"Tom Mason",1996,1431.5042553605,1808
"Tom Mason",2014,1419.22667702066,2099
"Tom Matukewicz",2010,1553.09935370593,41
"Tom O'Brien",1997,1476.52819925717,1779
"Tom O'Brien",1998,1460.84577146885,1810
"Tom O'Brien",1999,1503.94378431586,98
"Tom O'Brien",2000,1523.19783499044,61
"Tom O'Brien",2001,1556.35471414992,38
"Tom O'Brien",2002,1577.85861582968,31
"Tom O'Brien",2003,1578.87452907616,28
"Tom O'Brien",2004,1601.68714983781,19
"Tom O'Brien",2005,1616.78499305507,16
"Tom O'Brien",2006,1626.81955078188,14
"Tom O'Brien",2007,1553.61608280804,40
"Tom O'Brien",2008,1519.92642539739,67
"Tom O'Brien",2009,1485.92667968038,1918
"Tom O'Brien",2010,1536.68921189239,53
"Tom O'Brien",2011,1541.65069078996,48
"Tom O'Brien",2012,1515.68147217482,91
"Tom Osborne",1973,1557.52759091063,23
"Tom Osborne",1974,1588.22023944059,15
"Tom Osborne",1975,1620.91152922957,10
"Tom Osborne",1976,1626.2952799423,6
"Tom Osborne",1977,1631.49296198606,8
"Tom Osborne",1978,1634.1334457638,8
"Tom Osborne",1979,1646.9252100657,5
"Tom Osborne",1980,1657.21814621174,5
"Tom Osborne",1981,1648.92442786671,6
"Tom Osborne",1982,1682.0982541409,2
"Tom Osborne",1983,1697.34568175526,1
"Tom Osborne",1984,1679.8406292332,2
"Tom Osborne",1985,1651.79842764548,3
"Tom Osborne",1986,1654.52845022912,5
"Tom Osborne",1987,1657.05788486413,3
"Tom Osborne",1988,1672.21792815685,2
"Tom Osborne",1989,1663.57579305465,3
"Tom Osborne",1990,1636.37160726186,7
"Tom Osborne",1991,1650.86403541891,6
"Tom Osborne",1992,1641.33325362697,8
"Tom Osborne",1993,1667.47033600864,4
"Tom Osborne",1994,1707.46436329559,2
"Tom Osborne",1995,1722.85149923981,1
"Tom Osborne",1996,1708.64780333097,1
"Tom Osborne",1997,1732.4733160664,1
"Tom Rogers",1951,1507.66275142278,73
"Tom Rogers",1952,1514.67214746661,54
"Tom Rogers",1953,1490.06194514541,1158
"Tom Rogers",1954,1464.91869575615,1231
"Tom Rogers",1955,1485.78589421001,1210
"Tom Rossley",1991,1421.13604355064,1755
"Tom Rossley",1992,1459.50655214656,1737
"Tom Rossley",1993,1450.39712547717,1759
"Tom Rossley",1994,1399.25799965692,1796
"Tom Rossley",1995,1367.51267577772,1818
"Tom Rossley",1996,1416.79011558264,1815
"Tom Shea (1)",1916,1490.10214919917,570
"Tom Wilson",1978,1537.62943231473,43
"Tom Wilson",1979,1542.90134519491,35
"Tom Wilson",1980,1506.29742351305,75
"Tom Wilson",1981,1525.25880464689,48
"Tommy Bowden",1997,1524.3260405442,60
"Tommy Bowden",1998,1611.13268082863,17
"Tommy Bowden",1999,1571.99016201181,31
"Tommy Bowden",2000,1589.44527624781,25
"Tommy Bowden",2001,1571.85836477426,28
"Tommy Bowden",2002,1552.28762078,46
"Tommy Bowden",2003,1583.59204395772,25
"Tommy Bowden",2004,1566.10120106197,33
"Tommy Bowden",2005,1589.06308168139,25
"Tommy Bowden",2006,1565.80169283716,28
"Tommy Bowden",2007,1567.96280388284,30
"Tommy Bowden",2008,1543.39339773251,45
"Tommy Code",1896,NA,NA
"Tommy Dwyer",1914,1490,531
"Tommy Dwyer",1915,1482.91396294251,572
"Tommy Dwyer",1916,1488.54053714843,577
"Tommy Dwyer",1917,1491.40540286132,585
"Tommy Dwyer",1919,1476.36251472195,665
"Tommy Hudspeth",1964,1474.73777333308,1350
"Tommy Hudspeth",1965,1497.09191520152,1271
"Tommy Hudspeth",1966,1535.81586299622,31
"Tommy Hudspeth",1967,1532.00416948701,37
"Tommy Hudspeth",1968,1477.78628910882,1382
"Tommy Hudspeth",1969,1497.89444036118,1313
"Tommy Hudspeth",1970,1457.76212444756,1441
"Tommy Hudspeth",1971,1466.73233717247,1449
"Tommy Hudspeth",1972,1439.01462030712,1483
"Tommy Hudspeth",1973,1392.05037093477,1517
"Tommy L Scott",1930,NA,NA
"Tommy L Scott",1931,NA,NA
"Tommy L Scott",1932,1489.57695653974,854
"Tommy L Scott",1933,1492.18271740481,858
"Tommy L Scott",1934,1504.30577164721,70
"Tommy L Scott",1935,1492.91697306683,881
"Tommy L Scott",1936,1484.84061731333,921
"Tommy L Scott",1937,1498.95758780445,837
"Tommy L Scott",1938,1509.01779105346,59
"Tommy L Scott",1939,1516.56870320734,48
"Tommy L Scott",1940,1502.0690156304,79
"Tommy Tuberville",1995,1507.33032688811,85
"Tommy Tuberville",1996,1482.48767018128,1748
"Tommy Tuberville",1997,1536.42938288602,47
"Tommy Tuberville",1998,1531.5889699356,54
"Tommy Tuberville",1999,1532.48796587868,52
"Tommy Tuberville",2000,1573.87772637115,31
"Tommy Tuberville",2001,1560.74110890467,33
"Tommy Tuberville",2002,1588.19770909735,23
"Tommy Tuberville",2003,1583.42543576066,26
"Tommy Tuberville",2004,1663.68715227126,5
"Tommy Tuberville",2005,1647.07818421002,9
"Tommy Tuberville",2006,1666.45212131817,5
"Tommy Tuberville",2007,1641.50221776806,10
"Tommy Tuberville",2008,1561.40305103561,33
"Tommy Tuberville",2010,1561.56007115943,33
"Tommy Tuberville",2011,1508.15385264746,91
"Tommy Tuberville",2012,1534.80288482143,67
"Tommy Tuberville",2013,1564.38515189119,41
"Tommy Tuberville",2014,1582.90194591701,32
"Tommy Tuberville",2015,1551.26279060669,52
"Tommy West",1993,1547.41717910815,35
"Tommy West",1994,1525.26051954629,58
"Tommy West",1995,1550.59978226845,33
"Tommy West",1996,1541.62026421934,44
"Tommy West",1997,1532.24443668262,54
"Tommy West",1998,1469.83786896308,1797
"Tommy West",2001,1486.11102952248,1812
"Tommy West",2002,1441.50276880014,1886
"Tommy West",2003,1515.22091128797,79
"Tommy West",2004,1543.41117834255,49
"Tommy West",2005,1547.14399539729,43
"Tommy West",2006,1456.16174145055,1924
"Tommy West",2007,1459.6896876879,1946
"Tommy West",2008,1450.184062725,1968
"Tommy West",2009,1394.90283756404,2014
"Tony Knap",1963,1522.52004275395,42
"Tony Knap",1964,1503.22912782832,79
"Tony Knap",1965,1537.79253053354,29
"Tony Knap",1966,1492.50143470572,1321
"Tony Knap",1968,1495.78205702197,1325
"Tony Knap",1969,1496.83654276648,1326
"Tony Knap",1970,1497.62740707486,1327
"Tony Knap",1971,1508.19352311392,58
"Tony Knap",1972,1524.82839152415,42
"Tony Knap",1973,1489.54104789735,1418
"Tony Knap",1974,1482.77860267245,1455
"Tony Knap",1975,1496.90273083173,1397
"Tony Knap",1976,1507.43727533257,74
"Tony Knap",1977,1506.04065755228,78
"Tony Knap",1978,1512.8492297011,65
"Tony Knap",1979,1558.08361095646,27
"Tony Knap",1980,1547.71935361629,30
"Tony Knap",1981,1526.1925279013,44
"Tony Levine",2011,1610.67959161469,19
"Tony Levine",2012,1529.55598502959,76
"Tony Levine",2013,1537.32965376736,60
"Tony Levine",2014,1541.44336484696,56
"Tony Lombardi",1999,1459.83038424297,1827
"Tony Mason",1973,1464.02623327596,1479
"Tony Mason",1974,1491.36972370542,1425
"Tony Mason",1975,1496.64742824179,1402
"Tony Mason",1976,1547.01765743972,33
"Tony Mason",1977,1515.94100098888,62
"Tony Mason",1978,1502.27319945981,89
"Tony Mason",1979,1508.58533444642,73
"Tony Samuel",1997,1430.85138582093,1827
"Tony Samuel",1998,1413.4174927377,1845
"Tony Samuel",1999,1446.09273801095,1841
"Tony Samuel",2000,1419.04582834117,1872
"Tony Samuel",2001,1436.15604651858,1876
"Tony Samuel",2002,1483.82328764032,1826
"Tony Samuel",2003,1423.70583279858,1912
"Tony Samuel",2004,1448.52939057811,1908
"Tony Sanchez",2015,1436.69115391657,2102
"Tracy Claeys",2013,1521.52581551857,83
"Tracy Claeys",2015,1505.99349684337,112
"Trent Miles",2013,1414.36162336782,2090
"Trent Miles",2014,1353.70652319833,2123
"Trent Miles",2015,1432.45126835055,2106
"Troy Calhoun",2007,1525.54022846405,63
"Troy Calhoun",2008,1530.54166247379,51
