Coach,Year,Rating,Rank,Team,Win,Loss,Tie,Pct,PF,PA,Delta,Job_End_Category,Job_End_Performance,avg_team_elo,resid_elo,years_coached,Max,Num_Teams
Bob Stoops,2007,1647.24183166969,8,Oklahoma,11,3,0,0.78571,592,284,308,0,NA,1580.6771509230812,66.56468074660893,8,16,1
Bob Stoops,2008,1672.79742698915,4,Oklahoma,12,2,0,0.85714,716,343,373,0,NA,1580.6771509230812,92.12027606606875,9,16,1
Bob Stoops,2009,1616.81400858674,15,Oklahoma,8,5,0,0.61538,404,189,215,0,NA,1580.6771509230812,36.13685766365893,10,16,1
Bob Stoops,2010,1664.84369961917,6,Oklahoma,12,2,0,0.85714,521,305,216,0,NA,1580.6771509230812,84.16654869608874,11,16,1
Bob Stoops,2011,1666.87370900105,6,Oklahoma,10,3,0,0.76923,514,287,227,0,NA,1580.6771509230812,86.1965580779688,12,16,1
Bob Stoops,2012,1665.80700325134,7,Oklahoma,10,3,0,0.76923,496,331,165,0,NA,1580.6771509230812,85.12985232825872,13,16,1
Bob Stoops,2013,1684.77986895728,2,Oklahoma,11,2,0,0.84615,427,287,140,0,NA,1580.6771509230812,104.10271803419892,14,16,1
Bob Stoops,2014,1633.09092384476,10,Oklahoma,8,5,0,0.61538,473,337,136,0,NA,1580.6771509230812,52.413772921678856,15,16,1
Bob Stoops,2015,1662.37970512019,7,Oklahoma,11,2,0,0.84615,566,286,280,0,NA,1580.6771509230812,81.70255419710884,16,16,1
Bob Toledo,1996,1502.01067534241,92,UCLA,5,6,0,0.45455,330,318,12,5,1,1544.0285593878273,-42.017884045417304,0,11,2
Bob Toledo,1997,1585.97521558476,21,UCLA,10,2,0,0.83333,477,247,230,5,1,1544.0285593878273,41.946656196932736,1,11,2
Bob Toledo,1998,1621.27295331028,14,UCLA,10,2,0,0.83333,476,340,136,5,1,1544.0285593878273,77.24439392245267,2,11,2
Bob Toledo,1999,1547.31109610735,41,UCLA,5,6,0,0.45455,230,311,-81,5,1,1544.0285593878273,3.2825367195227955,3,11,2
Bob Toledo,2000,1536.56160062203,46,UCLA,6,6,0,0.5,353,368,-15,5,1,1544.0285593878273,-7.466958765797244,4,11,2
Bob Toledo,2001,1551.79164973257,41,UCLA,7,4,0,0.63636,317,225,92,5,1,1544.0285593878273,7.76309034474275,5,11,2
Bob Toledo,2002,1560.77478541745,38,UCLA,7,5,0,0.58333,360,313,47,5,1,1544.0285593878273,16.746226029622676,6,11,2
Bob Toledo,2007,1466.84759313602,1934,Tulane (LA),4,8,0,0.33333,293,375,-82,4,1,1485.0637997829792,-18.216206646959336,7,11,2
Bob Toledo,2008,1420.0303321526,1984,Tulane (LA),2,10,0,0.16667,200,414,-214,4,1,1485.0637997829792,-65.03346763037916,8,11,2
Bob Toledo,2009,1390.40519346612,2016,Tulane (LA),3,9,0,0.25,193,440,-247,4,1,1485.0637997829792,-94.65860631685928,9,11,2
Bob Toledo,2010,1397.38154700524,2034,Tulane (LA),4,8,0,0.33333,299,446,-147,4,1,1485.0637997829792,-87.68225277773922,10,11,2
Bob Toledo,2011,1335.98124971014,2067,Tulane (LA),2,5,0,0.28571,173,248,-75,4,1,1485.0637997829792,-149.08255007283924,11,11,2
"Bobby ""Bob"" Petrino",2003,1545.65954810205,54,Louisville (KY),9,4,0,0.69231,450,361,89,2,0,1497.1740084460023,48.48553965604765,0,10,3
"Bobby ""Bob"" Petrino",2004,1619.53989151806,14,Louisville (KY),11,1,0,0.91667,597,236,361,2,0,1497.1740084460023,122.36588307205761,1,10,3
"Bobby ""Bob"" Petrino",2005,1617.57259101343,15,Louisville (KY),9,3,0,0.75,521,285,236,2,0,1497.1740084460023,120.39858256742764,2,10,3
"Bobby ""Bob"" Petrino",2006,1659.85138370246,6,Louisville (KY),12,1,0,0.92308,491,212,279,2,0,1497.1740084460023,162.6773752564577,3,10,3
"Bobby ""Bob"" Petrino",2008,1556.26360217312,37,Arkansas,5,7,0,0.41667,263,374,-111,5,0,1526.55012729908,29.713474874040003,4,10,3
"Bobby ""Bob"" Petrino",2009,1565.86224651725,34,Arkansas,8,5,0,0.61538,468,326,142,5,0,1526.55012729908,39.31211921816998,5,10,3
"Bobby ""Bob"" Petrino",2010,1604.07203904809,20,Arkansas,10,3,0,0.76923,474,304,170,5,0,1526.55012729908,77.52191174900986,6,10,3
"Bobby ""Bob"" Petrino",2011,1650.20417026676,11,Arkansas,11,2,0,0.84615,478,289,189,5,0,1526.55012729908,123.65404296767997,7,10,3
"Bobby ""Bob"" Petrino",2013,1594.38198533069,27,Western Kentucky,8,4,0,0.66667,370,295,75,2,0,1487.0680407402128,107.31394459047715,8,10,3
"Bobby ""Bob"" Petrino",2014,1594.34774319608,30,Louisville (KY),9,4,0,0.69231,405,283,122,2,0,1497.1740084460023,97.17373475007776,9,10,3
"Bobby ""Bob"" Petrino",2015,1580.0344499058,36,Louisville (KY),8,5,0,0.61538,373,313,60,2,0,1497.1740084460023,82.86044145979781,10,10,3
Bobby Bowden,1970,1519.15095329527,42,West Virginia,8,3,0,0.72727,311,200,111,NA,NA,1518.5093084749947,0.64164482027536,0,39,2
Bobby Bowden,1971,1512.68490052579,48,West Virginia,7,4,0,0.63636,280,220,60,NA,NA,1518.5093084749947,-5.824407949204669,1,39,2
Bobby Bowden,1972,1509.93779585046,56,West Virginia,8,4,0,0.66667,415,289,126,NA,NA,1518.5093084749947,-8.571512624534762,2,39,2
Bobby Bowden,1973,1522.73507496537,44,West Virginia,6,5,0,0.54545,212,266,-54,NA,NA,1518.5093084749947,4.225766490375236,3,39,2
Bobby Bowden,1974,1497.8299677815,1377,West Virginia,4,7,0,0.36364,210,224,-14,NA,NA,1518.5093084749947,-20.679340693494623,4,39,2
Bobby Bowden,1975,1541.32326912666,37,West Virginia,9,3,0,0.75,283,189,94,NA,NA,1518.5093084749947,22.81396065166541,5,39,2
Bobby Bowden,1976,1519.5123919861,59,Florida St.,5,6,0,0.45455,205,258,-53,4,1,1575.8629627625562,-56.35057077645615,6,39,2
Bobby Bowden,1977,1584.59064815053,16,Florida St.,10,2,0,0.83333,314,170,144,4,1,1575.8629627625562,8.727685387973679,7,39,2
Bobby Bowden,1978,1593.37235280359,15,Florida St.,8,3,0,0.72727,312,208,104,4,1,1575.8629627625562,17.50939004103384,8,39,2
Bobby Bowden,1979,1646.58319254852,6,Florida St.,11,1,0,0.91667,326,160,166,4,1,1575.8629627625562,70.72022978596374,9,39,2
Bobby Bowden,1980,1656.33391551097,6,Florida St.,10,2,0,0.83333,369,103,266,4,1,1575.8629627625562,80.47095274841377,10,39,2
Bobby Bowden,1981,1597.92119910155,17,Florida St.,6,5,0,0.54545,240,286,-46,4,1,1575.8629627625562,22.058236338993765,11,39,2
Bobby Bowden,1982,1603.22606530908,18,Florida St.,9,3,0,0.75,419,254,165,4,1,1575.8629627625562,27.363102546523805,12,39,2
Bobby Bowden,1983,1584.52830959392,22,Florida St.,8,4,0,0.66667,381,312,69,4,1,1575.8629627625562,8.665346831363877,13,39,2
Bobby Bowden,1984,1552.03289391711,33,Florida St.,7,3,2,0.66667,406,254,152,4,1,1575.8629627625562,-23.83006884544625,14,39,2
Bobby Bowden,1985,1584.08341122064,25,Florida St.,9,3,0,0.75,402,258,144,4,1,1575.8629627625562,8.220448458083865,15,39,2
Bobby Bowden,1986,1565.43519957547,29,Florida St.,7,4,1,0.625,393,218,175,4,1,1575.8629627625562,-10.427763187086157,16,39,2
Bobby Bowden,1987,1624.9567729334,9,Florida St.,11,1,0,0.91667,481,163,318,4,1,1575.8629627625562,49.09381017084388,17,39,2
Bobby Bowden,1988,1665.22141014961,3,Florida St.,11,1,0,0.91667,455,172,283,4,1,1575.8629627625562,89.35844738705373,18,39,2
Bobby Bowden,1989,1683.37622593017,2,Florida St.,10,2,0,0.83333,424,199,225,4,1,1575.8629627625562,107.51326316761379,19,39,2
Bobby Bowden,1990,1676.76790584948,1,Florida St.,10,2,0,0.83333,459,206,253,4,1,1575.8629627625562,100.90494308692382,20,39,2
Bobby Bowden,1991,1680.74073757091,2,Florida St.,11,2,0,0.84615,449,188,261,4,1,1575.8629627625562,104.8777748083537,21,39,2
Bobby Bowden,1992,1699.74661281436,1,Florida St.,11,1,0,0.91667,446,186,260,4,1,1575.8629627625562,123.8836500518039,22,39,2
Bobby Bowden,1993,1721.98331046367,1,Florida St.,12,1,0,0.92308,536,129,407,4,1,1575.8629627625562,146.12034770111381,23,39,2
Bobby Bowden,1994,1728.30705451238,1,Florida St.,10,1,1,0.875,428,200,228,4,1,1575.8629627625562,152.44409174982388,24,39,2
Bobby Bowden,1995,1700.83861871766,2,Florida St.,10,2,0,0.83333,563,246,317,4,1,1575.8629627625562,124.97565595510378,25,39,2
Bobby Bowden,1996,1707.41416816707,3,Florida St.,11,1,0,0.91667,446,174,272,4,1,1575.8629627625562,131.5512054045139,26,39,2
Bobby Bowden,1997,1715.76185618279,2,Florida St.,11,1,0,0.91667,468,181,287,4,1,1575.8629627625562,139.8988934202339,27,39,2
Bobby Bowden,1998,1703.86941421081,2,Florida St.,11,2,0,0.84615,401,161,240,4,1,1575.8629627625562,128.00645144825376,28,39,2
Bobby Bowden,1999,1728.30258366701,1,Florida St.,12,0,0,1,458,203,255,4,1,1575.8629627625562,152.4396209044537,29,39,2
Bobby Bowden,2000,1708.94186578727,1,Florida St.,11,2,0,0.84615,511,136,375,4,1,1575.8629627625562,133.07890302471378,30,39,2
Bobby Bowden,2001,1662.65221061557,4,Florida St.,8,4,0,0.66667,403,304,99,4,1,1575.8629627625562,86.78924785301388,31,39,2
Bobby Bowden,2002,1626.5098297412,9,Florida St.,9,5,0,0.64286,428,301,127,4,1,1575.8629627625562,50.64686697864386,32,39,2
Bobby Bowden,2003,1643.5752523036099,9,Florida St.,10,3,0,0.76923,419,217,202,4,1,1575.8629627625562,67.71228954105368,33,39,2
Bobby Bowden,2004,1619.4349094588,15,Florida St.,9,3,0,0.75,302,169,133,4,1,1575.8629627625562,43.571946696243685,34,39,2
Bobby Bowden,2005,1591.35481174455,22,Florida St.,8,5,0,0.61538,376,286,90,4,1,1575.8629627625562,15.491848981993826,35,39,2
Bobby Bowden,2006,1559.48734012193,38,Florida St.,2,6,0,0.25,345,258,87,4,1,1575.8629627625562,-16.37562264062626,36,39,2
Bobby Bowden,2007,1542.68261178698,46,Florida St.,0,6,0,0,303,298,5,4,1,1575.8629627625562,-33.180350975576175,37,39,2
Bobby Bowden,2008,1573.40644460915,29,Florida St.,9,4,0,0.69231,434,262,172,4,1,1575.8629627625562,-2.4565181534062503,38,39,2
Bobby Bowden,2009,1556.76007667175,37,Florida St.,7,6,0,0.53846,391,390,1,4,1,1575.8629627625562,-19.102886090806123,39,39,2
Bobby Hauck,2010,1432.50107508299,2016,Nevada-Las Vegas,2,11,0,0.15385,239,516,-277,5,1,1462.7601438992167,-30.259068816226772,0,4,1
Bobby Hauck,2011,1395.7546345356,2054,Nevada-Las Vegas,2,10,0,0.16667,207,485,-278,5,1,1462.7601438992167,-67.00550936361674,1,4,1
Bobby Hauck,2012,1370.50013855131,2083,Nevada-Las Vegas,2,11,0,0.15385,286,424,-138,5,1,1462.7601438992167,-92.2600053479066,2,4,1
Bobby Hauck,2013,1422.1587541821,2083,Nevada-Las Vegas,7,6,0,0.53846,389,414,-25,5,1,1462.7601438992167,-40.60138971711672,3,4,1
Bobby Hauck,2014,1368.57993844193,2121,Nevada-Las Vegas,2,11,0,0.15385,285,500,-215,5,1,1462.7601438992167,-94.18020545728677,4,4,1
Bobby Johnson,2002,1430.51692142166,1892,Vanderbilt (TN),2,10,0,0.16667,221,368,-147,1,0,1495.6398620818704,-65.12294066021036,0,7,1
Bobby Johnson,2003,1394.13012679253,1924,Vanderbilt (TN),2,10,0,0.16667,235,358,-123,1,0,1495.6398620818704,-101.50973528934037,1,7,1
Bobby Johnson,2004,1369.46407959035,1949,Vanderbilt (TN),2,9,0,0.18182,212,286,-74,1,0,1495.6398620818704,-126.17578249152052,2,7,1
Bobby Johnson,2005,1412.90829043718,1952,Vanderbilt (TN),5,6,0,0.45455,299,321,-22,1,0,1495.6398620818704,-82.73157164469035,3,7,1
Bobby Johnson,2006,1409.17702525915,1964,Vanderbilt (TN),4,8,0,0.33333,264,284,-20,1,0,1495.6398620818704,-86.46283682272042,4,7,1
Bobby Johnson,2007,1434.01757528157,1969,Vanderbilt (TN),5,7,0,0.41667,260,271,-11,1,0,1495.6398620818704,-61.622286800300344,5,7,1
Bobby Johnson,2008,1484.3153363871,1910,Vanderbilt (TN),7,6,0,0.53846,249,255,-6,1,0,1495.6398620818704,-11.3245256947705,6,7,1
Bobby Johnson,2009,1425.39690123754,1999,Vanderbilt (TN),2,10,0,0.16667,196,280,-84,1,0,1495.6398620818704,-70.24296084433036,7,7,1
Bobby Ross,1982,1540.15716315995,38,Maryland,8,4,0,0.66667,373,220,153,NA,NA,1502.7425869042138,37.414576255736165,0,12,3
Bobby Ross,1983,1560.71869354506,29,Maryland,8,4,0,0.66667,316,253,63,NA,NA,1502.7425869042138,57.97610664084618,1,12,3
Bobby Ross,1984,1600.41904353538,14,Maryland,9,3,0,0.75,380,280,100,NA,NA,1502.7425869042138,97.67645663116627,2,12,3
Bobby Ross,1985,1616.60221605151,10,Maryland,9,3,0,0.75,326,192,134,NA,NA,1502.7425869042138,113.85962914729612,3,12,3
Bobby Ross,1986,1575.77532653565,24,Maryland,5,5,1,0.5,262,211,51,NA,NA,1502.7425869042138,73.03273963143624,4,12,3
Bobby Ross,1987,1473.48677851687,1659,Georgia Tech,2,9,0,0.18182,199,275,-76,NA,NA,1531.0374879400613,-57.55070942319139,5,12,3
Bobby Ross,1988,1427.22009094551,1709,Georgia Tech,3,8,0,0.27273,200,194,6,NA,NA,1531.0374879400613,-103.81739699455125,6,12,3
Bobby Ross,1989,1480.57268966521,1673,Georgia Tech,7,4,0,0.63636,265,213,52,NA,NA,1531.0374879400613,-50.46479827485132,7,12,3
Bobby Ross,1990,1575.43652568602,22,Georgia Tech,11,0,1,0.95833,379,186,193,NA,NA,1531.0374879400613,44.39903774595882,8,12,3
Bobby Ross,1991,1564.952146853,29,Georgia Tech,8,5,0,0.61538,283,214,69,NA,NA,1531.0374879400613,33.91465891293865,9,12,3
Bobby Ross,2004,1448.77925964899,1907,Army (NY),2,9,0,0.18182,260,388,-128,1,0,1486.7187530864526,-37.93949343746249,10,12,3
Bobby Ross,2005,1452.20191323548,1920,Army (NY),4,7,0,0.36364,220,294,-74,1,0,1486.7187530864526,-34.516839850972474,11,12,3
Bobby Ross,2006,1409.08354026677,1965,Army (NY),3,9,0,0.25,232,335,-103,1,0,1486.7187530864526,-77.63521281968269,12,12,3
Bobby Wallace,1998,1450.61192383394,1822,Temple (PA),2,9,0,0.18182,198,360,-162,5,1,1472.2823532112623,-21.670429377322307,0,7,1
Bobby Wallace,1999,1418.44624295205,1865,Temple (PA),2,9,0,0.18182,153,366,-213,5,1,1472.2823532112623,-53.83611025921232,1,7,1
Bobby Wallace,2000,1425.97270560231,1868,Temple (PA),4,7,0,0.36364,224,269,-45,5,1,1472.2823532112623,-46.30964760895222,2,7,1
Bobby Wallace,2001,1444.98971817215,1872,Temple (PA),4,7,0,0.36364,198,311,-113,5,1,1472.2823532112623,-27.292635039112156,3,7,1
Bobby Wallace,2002,1433.70369684423,1891,Temple (PA),4,8,0,0.33333,242,351,-109,5,1,1472.2823532112623,-38.57865636703218,4,7,1
Bobby Wallace,2003,1395.8246828051,1923,Temple (PA),1,11,0,0.08333,235,393,-158,5,1,1472.2823532112623,-76.45767040616215,5,7,1
Bobby Wallace,2004,1382.5585375022,1947,Temple (PA),2,9,0,0.18182,238,399,-161,5,1,1472.2823532112623,-89.72381570906236,6,7,1
Bobby Wallace,2005,1350.99385318065,1961,Temple (PA),0,11,0,0,107,498,-391,5,1,1472.2823532112623,-121.28850003061234,7,7,1
Bobby Wilder,2009,NA,NA,Old Dominion (VA),9,2,0,0.81818,385,253,132,0,NA,1495.2060138824813,NA,0,6,1
Bobby Wilder,2010,1509.97313302817,83,Old Dominion (VA),8,3,0,0.72727,369,239,130,0,NA,1495.2060138824813,14.767119145688639,1,6,1
Bobby Wilder,2011,1514.45372084936,79,Old Dominion (VA),10,3,0,0.76923,477,361,116,0,NA,1495.2060138824813,19.247706966878695,2,6,1
Bobby Wilder,2012,1507.82064232246,102,Old Dominion (VA),11,2,0,0.84615,587,396,191,0,NA,1495.2060138824813,12.61462843997856,3,6,1
Bobby Wilder,2013,1476.39529272897,2021,Old Dominion (VA),8,4,0,0.66667,508,408,100,0,NA,1495.2060138824813,-18.810721153511395,4,6,1
Bobby Wilder,2014,1475.42799563066,2039,Old Dominion (VA),6,6,0,0.5,392,456,-64,0,NA,1495.2060138824813,-19.778018251821322,5,6,1
Bobby Wilder,2015,1453.58329001003,2083,Old Dominion (VA),5,7,0,0.41667,291,429,-138,0,NA,1495.2060138824813,-41.62272387245139,6,6,1
Brad Lambert,2013,NA,NA,North Carolina-Charlotte,5,6,0,0.45455,367,343,24,0,NA,1409.24012358361,NA,0,2,1
Brad Lambert,2014,NA,NA,North Carolina-Charlotte,5,6,0,0.45455,427,348,79,0,NA,1409.24012358361,NA,1,2,1
Brad Lambert,2015,1409.24012358361,2123,North Carolina-Charlotte,2,10,0,0.16667,210,435,-225,0,NA,1409.24012358361,0,2,2,1
Brad Wright,2007,1488.96662357695,1884,Texas St.,4,7,0,0.36364,309,414,-105,5,1,1480.8961591711561,8.070464405793928,0,3,1
Brad Wright,2008,1483.96395866029,1912,Texas St.,8,5,0,0.61538,473,407,66,5,1,1480.8961591711561,3.067799489133904,1,3,1
Brad Wright,2009,1481.3458443197,1927,Texas St.,7,4,0,0.63636,351,317,34,5,1,1480.8961591711561,0.44968514854394925,2,3,1
Brad Wright,2010,1477.51683447823,1960,Texas St.,4,7,0,0.36364,273,377,-104,5,1,1480.8961591711561,-3.3793246929260476,3,3,1
Brady Hoke,2003,1444.99973718819,1896,Ball St. (IN),4,8,0,0.33333,261,386,-125,2,0,1487.7461602823912,-42.74642309420119,0,11,3
Brady Hoke,2004,1412.41113387039,1934,Ball St. (IN),2,9,0,0.18182,225,405,-180,2,0,1487.7461602823912,-75.3350264120013,1,11,3
Brady Hoke,2005,1439.28490948946,1929,Ball St. (IN),4,7,0,0.36364,233,416,-183,2,0,1487.7461602823912,-48.461250792931196,2,11,3
Brady Hoke,2006,1456.40015881964,1923,Ball St. (IN),5,7,0,0.41667,326,309,17,2,0,1487.7461602823912,-31.346001462751246,3,11,3
Brady Hoke,2007,1489.51544981562,1881,Ball St. (IN),7,6,0,0.53846,409,368,41,2,0,1487.7461602823912,1.7692895332288572,4,11,3
Brady Hoke,2008,1559.55165396401,34,Ball St. (IN),12,1,0,0.92308,476,242,234,2,0,1487.7461602823912,71.80549368161883,5,11,3
Brady Hoke,2009,1492.06280652059,1893,San Diego St. (CA),4,8,0,0.33333,280,366,-86,2,0,1507.6168395336765,-15.55403301308661,6,11,3
Brady Hoke,2010,1537.65486174453,51,San Diego St. (CA),9,4,0,0.69231,455,287,168,2,0,1507.6168395336765,30.03802221085357,7,11,3
Brady Hoke,2011,1613.39970459706,17,Michigan,11,2,0,0.84615,433,226,207,5,1,1574.1764611003014,39.22324349675864,8,11,3
Brady Hoke,2012,1607.82644689789,21,Michigan,8,5,0,0.61538,388,258,130,5,1,1574.1764611003014,33.64998579758867,9,11,3
Brady Hoke,2013,1579.97634274431,32,Michigan,7,6,0,0.53846,419,349,70,5,1,1574.1764611003014,5.799881644008565,10,11,3
Brady Hoke,2014,1536.21976139284,65,Michigan,5,7,0,0.41667,251,269,-18,5,1,1574.1764611003014,-37.95669970746144,11,11,3
Brent Guy,2005,1457.9675424901,1910,Utah St.,3,8,0,0.27273,208,360,-152,5,1,1482.7884106955432,-24.820868205443276,0,3,1
Brent Guy,2006,1389.73179833559,1968,Utah St.,1,11,0,0.08333,130,462,-332,5,1,1482.7884106955432,-93.0566123599533,1,3,1
Brent Guy,2007,1375.45550294233,1990,Utah St.,2,10,0,0.16667,247,406,-159,5,1,1482.7884106955432,-107.33290775321325,2,3,1
Brent Guy,2008,1384.48762104586,1994,Utah St.,3,9,0,0.25,288,416,-128,5,1,1482.7884106955432,-98.30078964968334,3,3,1
Bret Bielema,2006,1596.03829939913,19,Wisconsin,12,1,0,0.92308,380,157,223,2,0,1521.294341703084,74.74395769604598,0,9,2
Bret Bielema,2007,1594.4581180356,21,Wisconsin,9,4,0,0.69231,383,301,82,2,0,1521.294341703084,73.16377633251591,1,9,2
Bret Bielema,2008,1558.07114628158,35,Wisconsin,7,6,0,0.53846,357,345,12,2,0,1521.294341703084,36.77680457849601,2,9,2
Bret Bielema,2009,1588.17041026502,21,Wisconsin,10,3,0,0.76923,413,283,130,2,0,1521.294341703084,66.87606856193611,3,9,2
Bret Bielema,2010,1632.00256393946,10,Wisconsin,11,2,0,0.84615,539,267,272,2,0,1521.294341703084,110.70822223637606,4,9,2
Bret Bielema,2011,1652.33599271147,9,Wisconsin,11,3,0,0.78571,618,266,352,2,0,1521.294341703084,131.041651008386,5,9,2
Bret Bielema,2012,1605.17897127015,22,Wisconsin,8,5,0,0.61538,400,248,152,2,0,1521.294341703084,83.88462956706599,6,9,2
Bret Bielema,2013,1514.55376580174,96,Arkansas,3,9,0,0.25,248,369,-121,0,NA,1526.55012729908,-11.996361497340104,7,9,2
Bret Bielema,2014,1530.20544210387,74,Arkansas,7,6,0,0.53846,415,250,165,0,NA,1526.55012729908,3.655314804789896,8,9,2
Bret Bielema,2015,1558.00708436068,45,Arkansas,8,5,0,0.61538,467,356,111,0,NA,1526.55012729908,31.45695706159995,9,9,2
Brian Cabral,2010,1490.52946678688,1916,Colorado,2,1,0,0.66667,95,95,0,6,0,1517.2901794238544,-26.760712636974404,0,0,1
Brian Kelly,2004,1459.6900435353,1894,Central Michigan,4,7,0,0.36364,260,378,-118,2,0,1500.8831136994957,-41.19307016419566,0,11,3
Brian Kelly,2005,1490.83623074667,1842,Central Michigan,6,5,0,0.54545,260,260,0,2,0,1500.8831136994957,-10.046882952825626,1,11,3
Brian Kelly,2006,1546.26916430404,46,Central Michigan,10,4,0,0.71429,412,322,90,2,0,1500.8831136994957,45.38605060454438,2,11,3
Brian Kelly,2007,1567.45930419159,31,Cincinnati (OH),10,3,0,0.76923,472,244,228,2,0,1490.7552864937768,76.70401769781324,3,11,3
Brian Kelly,2008,1599.54279872006,18,Cincinnati (OH),11,3,0,0.78571,362,282,80,2,0,1490.7552864937768,108.7875122262833,4,11,3
Brian Kelly,2009,1647.89531990651,9,Cincinnati (OH),12,0,0,1,478,249,229,2,0,1490.7552864937768,157.14003341273315,5,11,3
Brian Kelly,2010,1628.75873905515,11,Notre Dame (IN),8,5,0,0.61538,342,263,79,0,NA,1573.8132332987477,54.945505756402326,6,11,3
Brian Kelly,2011,1608.19942397362,21,Notre Dame (IN),8,5,0,0.61538,380,269,111,0,NA,1573.8132332987477,34.386190674872296,7,11,3
Brian Kelly,2012,1671.82670776407,5,Notre Dame (IN),12,1,0,0.92308,335,166,169,0,NA,1573.8132332987477,98.01347446532236,8,11,3
Brian Kelly,2013,1657.77654684728,7,Notre Dame (IN),9,4,0,0.69231,354,291,63,0,NA,1573.8132332987477,83.96331354853237,9,11,3
Brian Kelly,2014,1620.38297284428,14,Notre Dame (IN),8,5,0,0.61538,427,379,48,0,NA,1573.8132332987477,46.56973954553223,10,11,3
Brian Kelly,2015,1640.36782206729,11,Notre Dame (IN),10,3,0,0.76923,445,313,132,0,NA,1573.8132332987477,66.55458876854232,11,11,3
Brian Polian,2013,1452.33525231017,2052,Nevada,4,8,0,0.33333,323,413,-90,0,NA,1496.0667798755594,-43.73152756538934,0,2,1
Brian Polian,2014,1464.20153881299,2054,Nevada,7,6,0,0.53846,379,354,25,0,NA,1496.0667798755594,-31.86524106256934,1,2,1
Brian Polian,2015,1478.6843198679,2049,Nevada,7,6,0,0.53846,341,349,-8,0,NA,1496.0667798755594,-17.382460007659347,2,2,1
Brian VanGorder,2006,1489.19462662923,1867,Georgia Southern,3,8,0,0.27273,235,260,-25,2,0,1498.239368491541,-9.044741862310957,0,0,1
Brian Wright,2013,1490.25432230057,1983,Florida Atlantic,4,0,0,1,151,40,111,6,0,1461.5411182865082,28.71320401406183,0,0,1
Bronco Mendenhall,2005,1495.8039909463,1809,Brigham Young (UT),6,6,0,0.5,396,351,45,2,0,1530.923620219382,-35.119629273081955,0,10,1
Bronco Mendenhall,2006,1573.98028094331,25,Brigham Young (UT),11,2,0,0.84615,478,191,287,2,0,1530.923620219382,43.05666072392796,1,10,1
Bronco Mendenhall,2007,1612.32086254963,16,Brigham Young (UT),11,2,0,0.84615,391,241,150,2,0,1530.923620219382,81.39724233024799,2,10,1
Bronco Mendenhall,2008,1608.73311876237,17,Brigham Young (UT),10,3,0,0.76923,445,285,160,2,0,1530.923620219382,77.80949854298797,3,10,1
Bronco Mendenhall,2009,1644.35187344467,11,Brigham Young (UT),11,2,0,0.84615,461,280,181,2,0,1530.923620219382,113.42825322528802,4,10,1
Bronco Mendenhall,2010,1588.87396090865,24,Brigham Young (UT),7,6,0,0.53846,340,281,59,2,0,1530.923620219382,57.95034068926793,5,10,1
Bronco Mendenhall,2011,1605.04627993761,23,Brigham Young (UT),10,3,0,0.76923,391,265,126,2,0,1530.923620219382,74.12265971822808,6,10,1
Bronco Mendenhall,2012,1575.79344974405,32,Brigham Young (UT),8,5,0,0.61538,373,182,191,2,0,1530.923620219382,44.86982952466792,7,10,1
Bronco Mendenhall,2013,1565.88536613437,38,Brigham Young (UT),8,5,0,0.61538,392,287,105,2,0,1530.923620219382,34.961745914988114,8,10,1
