"Coach","Year","Team","Rating","Rank","avg_team_elo","resid_elo","years_coached"
"Frank R. Burns",1979,"Rutgers (NJ)",1483.8223749272,121,1482.51780828286,1.30456664434109,2
"Frank R. Burns",1980,"Rutgers (NJ)",1487.8667811954,129,1482.51780828286,5.34897291254151,3
"Frank R. Burns",1981,"Rutgers (NJ)",1490.90008589655,138,1482.51780828286,8.38227761369194,4
"Frank R. Burns",1982,"Rutgers (NJ)",1486.64010543946,154,1482.51780828286,4.1222971566026,5
"Frank R. Burns",1983,"Rutgers (NJ)",1482.86595785845,174,1482.51780828286,0.348149575595926,6
"Frank Solich",1998,"Nebraska",1540.55257650711,33,1557.7791415384,-17.2265650312822,0
"Frank Solich",1999,"Nebraska",1617.89807028117,11,1557.7791415384,60.1189287427733,1
"Frank Solich",2000,"Nebraska",1640.32167885259,7,1557.7791415384,82.5425373141925,2
"Frank Solich",2001,"Nebraska",1667.62591332748,1,1557.7791415384,109.846771789079,3
"Frank Solich",2002,"Nebraska",1575.23789662624,28,1557.7791415384,17.4587550878446,4
"Frank Solich",2003,"Nebraska",1597.32601657665,18,1557.7791415384,39.546875038249,5
"Frank Solich",2005,"Ohio",1510.34056744855,74,1485.21565071834,25.1249167302108,0
"Frank Solich",2006,"Ohio",1540.34776705317,46,1485.21565071834,55.132116334828,1
"Frank Solich",2007,"Ohio",1500.12577086868,116,1485.21565071834,14.9101201503383,2
"Frank Solich",2008,"Ohio",1454.14248306509,500,1485.21565071834,-31.0731676532491,3
"Frank Solich",2009,"Ohio",1494.55985601624,420,1485.21565071834,9.34420529790032,4
"Frank Solich",2010,"Ohio",1509.59386964526,84,1485.21565071834,24.3782189269227,5
"Frank Solich",2011,"Ohio",1536.72616511443,48,1485.21565071834,51.5105143960868,6
"Frank Solich",2012,"Ohio",1540.51558383358,50,1485.21565071834,55.2999331152344,7
"Frank Solich",2013,"Ohio",1507.37785549516,97,1485.21565071834,22.1622047768155,8
"Frank Solich",2014,"Ohio",1490.5631257992,532,1485.21565071834,5.34747508086298,9
"Frank Solich",2015,"Ohio",1508.03557223412,98,1485.21565071834,22.8199215157817,10
"Frank Spaziani",2006,"Boston College (MA)",1512.0524031845,70,1504.75100748472,7.30139569977973,0
"Frank Spaziani",2009,"Boston College (MA)",1529.07015703652,56,1504.75100748472,24.3191495518006,1
"Frank Spaziani",2010,"Boston College (MA)",1530.79383011296,55,1504.75100748472,26.0428226282406,2
"Frank Spaziani",2011,"Boston College (MA)",1488.88936350379,484,1504.75100748472,-15.8616439809291,3
"Frank Spaziani",2012,"Boston College (MA)",1421.77197872228,595,1504.75100748472,-82.9790287624367,4
"Frank X. Lauterbur",1971,"Iowa",1492.9921936138,25,1521.29961887143,-28.3074252576303,0
"Frank X. Lauterbur",1972,"Iowa",1488.02534759583,40,1521.29961887143,-33.274271275596,1
"Frank X. Lauterbur",1973,"Iowa",1484.78864263429,46,1521.29961887143,-36.5109762371417,2
"Fred Akers",1981,"Texas",1519.74973814098,14,1567.08716293003,-47.3374247890517,0
"Fred Akers",1982,"Texas",1522.77087766168,14,1567.08716293003,-44.3162852683527,1
"Fred Akers",1983,"Texas",1525.3420523906,13,1567.08716293003,-41.7451105394268,2
"Fred Akers",1984,"Texas",1549.79294713379,7,1567.08716293003,-17.2942157962452,3
"Fred Akers",1985,"Texas",1546.88593257726,8,1567.08716293003,-20.201230352769,4
"Fred Akers",1986,"Texas",1526.79082356749,15,1567.08716293003,-40.2963393625428,5
"Fred Akers",1987,"Purdue (IN)",1518.59539615404,24,1508.85318801815,9.74220813589159,0
"Fred Akers",1988,"Purdue (IN)",1513.94654711553,33,1508.85318801815,5.0933590973807,1
"Fred Akers",1989,"Purdue (IN)",1510.45991033665,33,1508.85318801815,1.60672231849753,2
"Fred Akers",1990,"Purdue (IN)",1507.84493275249,44,1508.85318801815,-1.00825526566473,3
"Fred Goldsmith",1989,"Rice (TX)",1493.04153577508,210,1486.659463349,6.38207242607882,0
"Fred Goldsmith",1990,"Rice (TX)",1494.78115183131,217,1486.659463349,8.12168848230954,1
"Fred Goldsmith",1991,"Rice (TX)",1496.08586387348,213,1486.659463349,9.42640052448246,2
"Fred Goldsmith",1992,"Rice (TX)",1488.62791008975,255,1486.659463349,1.96844674075237,3
"Fred Goldsmith",1993,"Rice (TX)",1491.47093256731,254,1486.659463349,4.81146921831464,4
"Fred Goldsmith",1994,"Duke (NC)",1499.47181184066,200,1464.6707353715,34.8010764691519,0
"Fred Goldsmith",1995,"Duke (NC)",1447.6450900836,348,1464.6707353715,-17.0256452879069,1
"Fred Goldsmith",1996,"Duke (NC)",1415.87974468303,365,1464.6707353715,-48.7909906884738,2
"Fred Goldsmith",1997,"Duke (NC)",1417.8038328817,384,1464.6707353715,-46.866902489799,3
"Fred Goldsmith",1998,"Duke (NC)",1449.08573490455,377,1464.6707353715,-15.5850004669558,4
"Fred vonAppen",1996,"Hawaii",1472.34556436071,321,1501.04473598856,-28.6991716278458,0
"Fred vonAppen",1997,"Hawaii",1452.90741779082,367,1501.04473598856,-48.1373181977369,1
"Fred vonAppen",1998,"Hawaii",1414.2313959724,397,1501.04473598856,-86.8133400161576,2
"Fred Zechman",1985,"New Mexico St.",1491.74514691187,175,1437.17346631098,54.571680600897,0
"Galen Hall",1984,"Florida",1512.26287836178,26,1578.79993557565,-66.5370572138686,0
"Galen Hall",1985,"Florida",1521.27677873403,16,1578.79993557565,-57.523156841617,1
"Galen Hall",1986,"Florida",1527.31839159716,14,1578.79993557565,-51.4815439784934,2
"Galen Hall",1987,"Florida",1522.57237105364,20,1578.79993557565,-56.2275645220109,3
"Galen Hall",1988,"Florida",1510.31355810209,42,1578.79993557565,-68.4863774735595,4
"Galen Hall",1989,"Florida",1507.73516857657,44,1578.79993557565,-71.0647669990817,5
"Gary Andersen",2009,"Utah St.",1463.51489203572,500,1475.11835023306,-11.6034581973315,0
"Gary Andersen",2010,"Utah St.",1442.53741978335,537,1475.11835023306,-32.5809304497018,1
"Gary Andersen",2011,"Utah St.",1471.3398894551,532,1475.11835023306,-3.77846077795812,2
"Gary Andersen",2012,"Utah St.",1558.42061708834,37,1475.11835023306,83.302266855289,3
"Gary Andersen",2013,"Wisconsin",1582.48287511866,28,1537.0791873634,45.4036877552564,0
"Gary Andersen",2014,"Wisconsin",1599.75961467429,23,1537.0791873634,62.6804273108885,1
"Gary Andersen",2015,"Oregon St.",1483.54343049066,577,1504.48301317059,-20.9395826799343,0
"Gary Barnett",1992,"Northwestern (IL)",1460.0922621117,302,1501.96073054741,-41.8684684357054,0
"Gary Barnett",1993,"Northwestern (IL)",1418.42381964284,331,1501.96073054741,-83.5369109045644,1
"Gary Barnett",1994,"Northwestern (IL)",1442.72452691404,337,1501.96073054741,-59.2362036333723,2
"Gary Barnett",1995,"Northwestern (IL)",1556.14516450277,19,1501.96073054741,54.1844339553641,3
"Gary Barnett",1996,"Northwestern (IL)",1587.86972970034,11,1501.96073054741,85.9089991529345,4
"Gary Barnett",1997,"Northwestern (IL)",1533.65535682602,36,1501.96073054741,31.694626278608,5
"Gary Barnett",1998,"Northwestern (IL)",1470.51147593297,350,1501.96073054741,-31.4492546144409,6
"Gary Barnett",1999,"Colorado",1508.60200859884,62,1510.43008404731,-1.82807544847628,0
"Gary Barnett",2000,"Colorado",1471.4126461068,369,1510.43008404731,-39.0174379405187,1
"Gary Barnett",2001,"Colorado",1572.7932016829,24,1510.43008404731,62.3631176355825,2
"Gary Barnett",2002,"Colorado",1579.85109030906,25,1510.43008404731,69.4210062617485,3
"Gary Barnett",2003,"Colorado",1537.73389322737,56,1510.43008404731,27.3038091800606,4
"Gary Barnett",2004,"Colorado",1561.23969380096,34,1510.43008404731,50.80960975365,5
"Gary Barnett",2005,"Colorado",1560.21443718502,34,1510.43008404731,49.7843531377055,6
"Gary Blackney",1991,"Bowling Green (OH)",1520.33168932471,28,1502.16618995754,18.1654993671691,0
"Gary Blackney",1992,"Bowling Green (OH)",1533.57460302998,23,1502.16618995754,31.4084130724377,1
"Gary Blackney",1993,"Bowling Green (OH)",1532.41138408223,23,1502.16618995754,30.245194124682,2
"Gary Blackney",1994,"Bowling Green (OH)",1550.66921581845,17,1502.16618995754,48.5030258609074,3
