"date","coach","coach2","coach_win","coach_margin","year","han"
13785,"Troy Calhoun","Ken Niumatalolo",0,-11,2007,"Home"
13785,"Troy Calhoun","Paul Johnson",0,-11,2007,"Home"
13785,"J.D. Brookhart","Randy Edsall",0,-34,2007,"Home"
13785,"Nick L. Saban","Bobby Bowden",0,-7,2007,"Neutral"
13785,"Mike Stoops","Bill Doba",1,28,2007,"Home"
13785,"Dennis Erickson","Jim Harbaugh",1,38,2007,"Away"
13785,"Houston Nutt","Todd Dodge",1,59,2007,"Home"
13785,"Reggie Herring","Todd Dodge",1,59,2007,"Home"
13785,"Stan Brock","Al Golden",1,16,2007,"Home"
13785,"Tommy Tuberville","Urban Meyer",1,3,2007,"Away"
13785,"Brady Hoke","Turner Gill",1,35,2007,"Home"
13785,"Guy Morriss","Dennis Franchione",0,-24,2007,"Home"
13785,"Guy Morriss","Gary Darnell",0,-24,2007,"Home"
13785,"Jeff Jagodzinski","Don Brown",1,10,2007,"Home"
13785,"Gregg Brandon","David Elson",1,20,2007,"Home"
13785,"Bronco Mendenhall","Rocky Long",1,7,2007,"Away"
13785,"Jeff Tedford","Mike Bellotti",1,7,2007,"Away"
13785,"George O'Leary","Rickey Bustle",1,18,2007,"Home"
13785,"Butch Jones","Joe Novak",1,25,2007,"Home"
13785,"Brian Kelly","Chuck Long",1,29,2007,"Away"
13785,"Tommy Bowden","Chan Gailey",0,-10,2007,"Home"
13785,"Tommy Bowden","Jon Tenuta",0,-10,2007,"Home"
13785,"Dan Hawkins","Bob Stoops",1,3,2007,"Home"
13785,"Sonny Lubick","Gary Patterson",0,-12,2007,"Home"
13785,"Ted Roof","Randy Shannon",0,-10,2007,"Home"
13785,"Skip Holtz","Art Briles",1,2,2007,"Away"
13785,"Skip Holtz","Chris Thurmond",1,2,2007,"Away"
13785,"Jeff Genyk","Bobby Johnson",0,-23,2007,"Home"
13785,"Howard Schnellenberger","Rich Brooks",0,-28,2007,"Home"
13785,"Mario Cristobal","Rick Stockstill",0,-41,2007,"Home"
13785,"Pat Hill","Derek Dooley",1,11,2007,"Home"
13785,"Mark Richt","Ed Orgeron",1,28,2007,"Home"
13785,"June Jones","Robb Akey",1,28,2007,"Away"
13785,"Ron Zook","Joe Paterno",1,7,2007,"Home"
13785,"Bill Lynch","Kirk Ferentz",1,18,2007,"Away"
13785,"Gene Chizik","Bill Callahan",0,-18,2007,"Home"
13785,"Ron Prince","Mack Brown",1,20,2007,"Away"
13785,"Doug Martin","Frank Solich",1,8,2007,"Away"
13785,"Charlie Weatherbie","Larry Blakeney",0,-17,2007,"Home"
13785,"Les Miles","Bob Toledo",1,25,2007,"Away"
13785,"Steve Kragthorpe","Tom O'Brien",1,19,2007,"Away"
13785,"Ralph Friedgen","Greg Schiano",1,10,2007,"Away"
13785,"Shane Montgomery","Greg Robinson",1,3,2007,"Home"
13785,"Lloyd Carr","Pat Fitzgerald",1,12,2007,"Away"
13785,"Mark Dantonio","Bret Bielema",0,-3,2007,"Home"
13785,"Tim Brewster","Jim Tressel",0,-23,2007,"Away"
13785,"Sylvester ""Sly"" Croom","Steve Spurrier",0,-17,2007,"Home"
13785,"Chris Ault","Mike Sanford",1,7,2007,"Home"
13785,"Butch Davis","Frank Beamer",0,-7,2007,"Home"
13785,"Charlie Weis","Joe Tiller",0,-14,2007,"Home"
13785,"Mike Riley","DeWayne Walker",0,-26,2007,"Away"
13785,"Mike Riley","Karl Dorrell",0,-26,2007,"Away"
13785,"Dave Wannstedt","Al Groh",0,-30,2007,"Home"
13785,"Pete Carroll","Tyrone ""Ty"" Willingham",1,3,2007,"Away"
13785,"Phil Bennett","Mike Price",0,-3,2007,"Away"
13785,"Tom Amstutz","Bill Cubit",0,-14,2007,"Away"
13785,"Kyle Whittingham","Brent Guy",1,16,2007,"Home"
13788,"Mark Snyder","Tommy West",0,-3,2007,"Home"
13789,"David Bailiff","Jeff Bower",1,2,2007,"Away"
13790,"Rich Brooks","Steve Spurrier",0,-15,2007,"Home"
13791,"Steve Kragthorpe","Kyle Whittingham",0,-9,2007,"Away"
13792,"Troy Calhoun","Mike Sanford",1,17,2007,"Home"
13792,"J.D. Brookhart","Bill Cubit",1,1,2007,"Away"
13792,"Nick L. Saban","Art Briles",1,6,2007,"Home"
13792,"Nick L. Saban","Chris Thurmond",1,6,2007,"Home"
13792,"Mike Stoops","Mike Riley",0,-15,2007,"Home"
13792,"Dennis Erickson","Bill Doba",1,3,2007,"Away"
13792,"Steve Roberts","Charlie Weatherbie",0,-17,2007,"Home"
13792,"Stan Brock","Bob Toledo",1,3,2007,"Home"
13792,"Tommy Tuberville","Bobby Johnson",1,28,2007,"Home"
13792,"Brady Hoke","Butch Jones",0,-20,2007,"Away"
13792,"Guy Morriss","Dan Hawkins",0,-20,2007,"Away"
13792,"Jeff Jagodzinski","Gregg Brandon",1,31,2007,"Home"
13792,"Turner Gill","Frank Solich",1,21,2007,"Home"
13792,"George O'Leary","Skip Holtz",0,-14,2007,"Home"
13792,"Brian Kelly","Greg Schiano",1,5,2007,"Away"
13792,"Tommy Bowden","Frank Beamer",0,-18,2007,"Away"
13792,"Sonny Lubick","Chuck Long",0,-4,2007,"Away"
13792,"Ted Roof","Jim Grobe",0,-5,2007,"Away"
13792,"Jeff Genyk","Lloyd Carr",0,-11,2007,"Home"
13792,"Urban Meyer","Les Miles",0,-4,2007,"Home"
13792,"Howard Schnellenberger","Jim Leavitt",0,-12,2007,"Away"
13792,"Mario Cristobal","Larry Blakeney",0,-18,2007,"Away"
13792,"Bobby Bowden","Tom O'Brien",1,17,2007,"Home"
13792,"Pat Hill","Chris Ault",1,8,2007,"Away"
13792,"Mark Richt","Phillip Fulmer",0,-21,2007,"Home"
13792,"Chan Gailey","Ralph Friedgen",0,-2,2007,"Home"
13792,"Jon Tenuta","Ralph Friedgen",0,-2,2007,"Home"
13792,"June Jones","Brent Guy",1,15,2007,"Home"
13792,"Robb Akey","Dick Tomey",0,-8,2007,"Home"
13792,"Ron Zook","Bret Bielema",1,5,2007,"Home"
13792,"Bill Lynch","Tim Brewster",1,20,2007,"Home"
13792,"Kirk Ferentz","Joe Paterno",0,-20,2007,"Home"
13792,"Gene Chizik","Mike Leach",0,-25,2007,"Home"
13792,"Mark Mangino","Ron Prince",1,6,2007,"Away"
13792,"Doug Martin","Shane Montgomery",0,-7,2007,"Away"
13792,"Rickey Bustle","Todd Dodge",1,9,2007,"Home"
13792,"Derek Dooley","Ed Orgeron",0,-24,2007,"Home"
13792,"Randy Shannon","Butch Davis",0,-6,2007,"Home"
13792,"Mark Dantonio","Pat Fitzgerald",0,-7,2007,"Away"
13792,"Rick Stockstill","Al Groh",0,-2,2007,"Away"
13792,"Gary Pinkel","Bill Callahan",1,35,2007,"Home"
13792,"Joe Novak","Al Golden",0,-1,2007,"Home"
13792,"Charlie Weis","DeWayne Walker",1,14,2007,"Away"
13792,"Charlie Weis","Karl Dorrell",1,14,2007,"Away"
13792,"Jim Tressel","Joe Tiller",1,16,2007,"Away"
13792,"Bob Stoops","Mack Brown",1,7,2007,"Away"
13792,"Mike Gundy","Dennis Franchione",0,-1,2007,"Home"
13792,"Mike Gundy","Gary Darnell",0,-1,2007,"Home"
13792,"Pete Carroll","Jim Harbaugh",0,-1,2007,"Away"
13792,"Greg Robinson","Bill Stewart",0,-41,2007,"Away"
13792,"Greg Robinson","Rich Rodriguez",0,-41,2007,"Away"
13792,"Mike Price","Todd Graham",1,1,2007,"Home"
13792,"Gary Patterson","Joe Glenn",0,-3,2007,"Home"
13793,"Chris Petersen","Hal Clay Mumme",1,58,2007,"Home"
13796,"Ken Niumatalolo","Dave Wannstedt",1,3,2007,"Away"
13796,"Paul Johnson","Dave Wannstedt",1,3,2007,"Away"
13797,"Bobby Bowden","Jim Grobe",0,-3,2007,"Home"
13798,"June Jones","Dick Tomey",1,7,2007,"Away"
13799,"Troy Calhoun","Sonny Lubick",1,24,2007,"Away"
13799,"J.D. Brookhart","Al Golden",0,-4,2007,"Away"
13799,"Nick L. Saban","Ed Orgeron",1,3,2007,"Away"
13799,"Mike Stoops","Pete Carroll",0,-7,2007,"Home"
13799,"Dennis Erickson","Tyrone ""Ty"" Willingham",1,24,2007,"Home"
13799,"Houston Nutt","Tommy Tuberville",0,-2,2007,"Away"
13799,"Reggie Herring","Tommy Tuberville",0,-2,2007,"Away"
13799,"Steve Roberts","Rickey Bustle",1,31,2007,"Home"
13799,"Stan Brock","Butch Jones",0,-24,2007,"Home"
13799,"Brady Hoke","David Elson",1,23,2007,"Home"
13799,"Guy Morriss","Mark Mangino",0,-48,2007,"Home"
13799,"Jeff Jagodzinski","Charlie Weis",1,13,2007,"Away"
13799,"Gregg Brandon","Shane Montgomery",0,-33,2007,"Home"
13799,"Bronco Mendenhall","Mike Sanford",1,10,2007,"Away"
13799,"Turner Gill","Tom Amstutz",1,10,2007,"Home"
13799,"Jeff Tedford","Mike Riley",0,-3,2007,"Away"
13799,"George O'Leary","Jim Leavitt",0,-52,2007,"Home"
13799,"Brian Kelly","Steve Kragthorpe",0,-4,2007,"Away"
13799,"Dan Hawkins","Ron Prince",0,-27,2007,"Home"
13799,"Randy Edsall","Al Groh",0,-1,2007,"Home"
13799,"Ted Roof","Frank Beamer",0,-29,2007,"Away"
13799,"Skip Holtz","Mike Price",1,3,2007,"Away"
13799,"Jeff Genyk","Frank Solich",0,-6,2007,"Home"
13799,"Pat Hill","Robb Akey",1,13,2007,"Away"
13799,"Mark Richt","Bobby Johnson",1,3,2007,"Away"
13799,"Chan Gailey","Randy Shannon",1,3,2007,"Away"
13799,"Jon Tenuta","Randy Shannon",1,3,2007,"Away"
13799,"Art Briles","David Bailiff",1,8,2007,"Home"
13799,"Chris Thurmond","David Bailiff",1,8,2007,"Home"
13799,"Ron Zook","Kirk Ferentz",0,-4,2007,"Home"
13799,"Bill Lynch","Mark Dantonio",0,-25,2007,"Home"
13799,"Gene Chizik","Mack Brown",0,-53,2007,"Away"
13799,"Doug Martin","Jim Tressel",0,-45,2007,"Home"
13799,"Rich Brooks","Les Miles",1,6,2007,"Home"
13799,"Charlie Weatherbie","Todd Dodge",0,-10,2007,"Home"
13799,"Derek Dooley","Hal Clay Mumme",1,1,2007,"Home"
13799,"Mark Snyder","Todd Graham",0,-7,2007,"Home"
13799,"Tommy West","Rick Stockstill",0,-14,2007,"Away"
13799,"Lloyd Carr","Joe Tiller",1,27,2007,"Home"
13799,"Tim Brewster","Pat Fitzgerald",0,-1,2007,"Home"
13799,"Sylvester ""Sly"" Croom","Phillip Fulmer",0,-12,2007,"Away"
13799,"Gary Pinkel","Bob Stoops",0,-10,2007,"Home"
13799,"Bill Callahan","Mike Gundy",0,-31,2007,"Away"
13799,"Rocky Long","Joe Glenn",1,17,2007,"Away"
13799,"Butch Davis","Steve Spurrier",0,-6,2007,"Away"
13799,"Joe Novak","Bill Cubit",0,-4,2007,"Away"
13799,"Mike Bellotti","Bill Doba",1,46,2007,"Home"
13799,"Joe Paterno","Bret Bielema",1,31,2007,"Home"
13799,"Greg Schiano","Greg Robinson",1,24,2007,"Away"
13799,"Chuck Long","Kyle Whittingham",0,-16,2007,"Home"
13799,"Phil Bennett","Jeff Bower",0,-21,2007,"Home"
13799,"Jim Harbaugh","Gary Patterson",0,-2,2007,"Away"
13799,"Dennis Franchione","Mike Leach",0,-28,2007,"Home"
13799,"Gary Darnell","Mike Leach",0,-28,2007,"Home"
13800,"Chris Petersen","Chris Ault",1,2,2007,"Home"
13804,"Greg Schiano","Jim Leavitt",1,3,2007,"Home"
13804,"Gary Patterson","Kyle Whittingham",0,-7,2007,"Away"
13805,"Randy Edsall","Steve Kragthorpe",1,4,2007,"Home"
13805,"Jeff Genyk","Pat Fitzgerald",0,-12,2007,"Neutral"
13806,"Troy Calhoun","Joe Glenn",1,8,2007,"Home"
13806,"Nick L. Saban","Phillip Fulmer",1,24,2007,"Home"
13806,"Jerry Moore","Chris Hatcher",0,-3,2007,"Away"
13806,"Mike Stoops","Jim Harbaugh",0,-1,2007,"Away"
13806,"Houston Nutt","Ed Orgeron",1,36,2007,"Away"
13806,"Reggie Herring","Ed Orgeron",1,36,2007,"Away"
13806,"Steve Roberts","Rick Stockstill",0,-17,2007,"Home"
13806,"Stan Brock","Chan Gailey",0,-24,2007,"Home"
13806,"Stan Brock","Jon Tenuta",0,-24,2007,"Home"
13806,"Tommy Tuberville","Les Miles",0,-6,2007,"Home"
13806,"Brady Hoke","Bill Cubit",1,4,2007,"Away"
13806,"Guy Morriss","Mack Brown",0,-21,2007,"Away"
13806,"Chris Petersen","Derek Dooley",1,14,2007,"Away"
13806,"Gregg Brandon","Doug Martin",1,11,2007,"Away"
13806,"Turner Gill","Greg Robinson",0,-8,2007,"Home"
13806,"Jeff Tedford","DeWayne Walker",0,-9,2007,"Home"
13806,"Jeff Tedford","Karl Dorrell",0,-9,2007,"Home"
13806,"George O'Leary","Todd Graham",1,21,2007,"Home"
13806,"Butch Jones","Tommy Bowden",0,-56,2007,"Home"
13806,"Brian Kelly","Dave Wannstedt",0,-7,2007,"Home"
13806,"Dan Hawkins","Mark Mangino",0,-5,2007,"Away"
13806,"Sonny Lubick","Mike Sanford",1,25,2007,"Away"
13806,"Skip Holtz","Tom O'Brien",0,-14,2007,"Away"
13806,"Urban Meyer","Rich Brooks",1,8,2007,"Away"
13806,"Howard Schnellenberger","Rickey Bustle",1,7,2007,"Away"
13806,"Mario Cristobal","Charlie Weatherbie",0,-14,2007,"Home"
13806,"Bobby Bowden","Randy Shannon",0,-8,2007,"Away"
13806,"Pat Hill","Dick Tomey",1,30,2007,"Home"
13806,"Robb Akey","Hal Clay Mumme",0,-14,2007,"Home"
13806,"Ron Zook","Lloyd Carr",0,-10,2007,"Away"
13806,"Bill Lynch","Joe Paterno",0,-5,2007,"Away"
13806,"Kirk Ferentz","Joe Tiller",0,-25,2007,"Home"
13806,"Gene Chizik","Bob Stoops",0,-10,2007,"Away"
13806,"Ron Prince","Mike Gundy",0,-2,2007,"Home"
13806,"Ralph Friedgen","Al Groh",0,-1,2007,"Away"
13806,"Tommy West","David Bailiff",1,3,2007,"Away"
13806,"Shane Montgomery","Al Golden",0,-7,2007,"Home"
13806,"Mark Dantonio","Jim Tressel",0,-7,2007,"Home"
13806,"Sylvester ""Sly"" Croom","Bill Stewart",0,-25,2007,"Home"
13806,"Sylvester ""Sly"" Croom","Rich Rodriguez",0,-25,2007,"Home"
13806,"Gary Pinkel","Mike Leach",1,31,2007,"Home"
13806,"Ken Niumatalolo","Jim Grobe",0,-20,2007,"Away"
13806,"Paul Johnson","Jim Grobe",0,-20,2007,"Away"
13806,"Bill Callahan","Dennis Franchione",0,-22,2007,"Away"
13806,"Bill Callahan","Gary Darnell",0,-22,2007,"Away"
13806,"Chris Ault","Brent Guy",1,3,2007,"Away"
13806,"Rocky Long","Chuck Long",1,3,2007,"Away"
13806,"Todd Dodge","Larry Blakeney",0,-38,2007,"Home"
13806,"Joe Novak","Bret Bielema",0,-41,2007,"Home"
13806,"Charlie Weis","Pete Carroll",0,-38,2007,"Away"
13806,"Frank Solich","Tom Amstutz",0,-3,2007,"Home"
13806,"Mike Bellotti","Tyrone ""Ty"" Willingham",1,21,2007,"Away"
13806,"Steve Spurrier","Bobby Johnson",0,-11,2007,"Away"
13806,"Phil Bennett","Bob Toledo",0,-7,2007,"Away"
13807,"Mark Snyder","Jeff Bower",0,-9,2007,"Away"
13811,"Troy Calhoun","Rocky Long",0,-3,2007,"Home"
13811,"Jeff Jagodzinski","Frank Beamer",1,4,2007,"Away"
13812,"Chris Petersen","Pat Hill",1,13,2007,"Away"
13813,"J.D. Brookhart","Turner Gill",0,-16,2007,"Home"
13813,"Mike Stoops","Tyrone ""Ty"" Willingham",1,7,2007,"Away"
13813,"Dennis Erickson","Jeff Tedford",1,11,2007,"Home"
13813,"Houston Nutt","Mario Cristobal",1,48,2007,"Home"
13813,"Reggie Herring","Mario Cristobal",1,48,2007,"Home"
13813,"Steve Roberts","Larry Blakeney",0,-27,2007,"Away"
13813,"Tommy Tuberville","Ed Orgeron",1,14,2007,"Home"
13813,"Brady Hoke","Ron Zook",0,-11,2007,"Home"
13813,"Guy Morriss","Ron Prince",0,-38,2007,"Home"
13813,"Gregg Brandon","Frank Solich",0,-11,2007,"Away"
13813,"Butch Jones","Doug Martin",1,9,2007,"Away"
13813,"Tommy Bowden","Ralph Friedgen",1,13,2007,"Away"
13813,"Dan Hawkins","Mike Leach",1,5,2007,"Away"
13813,"Sonny Lubick","Kyle Whittingham",0,-24,2007,"Away"
13813,"Randy Edsall","Jim Leavitt",1,7,2007,"Home"
13813,"Ted Roof","Bobby Bowden",0,-19,2007,"Home"
13813,"Jeff Genyk","Bill Cubit",1,17,2007,"Home"
13813,"Urban Meyer","Mark Richt",0,-12,2007,"Neutral"
13813,"Howard Schnellenberger","Charlie Weatherbie",0,-3,2007,"Away"
13813,"June Jones","Hal Clay Mumme",1,37,2007,"Home"
13813,"Art Briles","Mike Price",1,3,2007,"Away"
13813,"Chris Thurmond","Mike Price",1,3,2007,"Away"
13813,"Robb Akey","Chris Ault",0,-16,2007,"Home"
13813,"Bill Lynch","Bret Bielema",0,-30,2007,"Home"
13813,"Kirk Ferentz","Mark Dantonio",1,7,2007,"Home"
13813,"Gene Chizik","Gary Pinkel",0,-14,2007,"Home"
13813,"Mark Mangino","Dennis Franchione",1,8,2007,"Away"
13813,"Mark Mangino","Gary Darnell",1,8,2007,"Away"
13813,"Rich Brooks","Sylvester ""Sly"" Croom",0,-17,2007,"Away"
13813,"Derek Dooley","Brent Guy",1,10,2007,"Away"
13813,"Steve Kragthorpe","Dave Wannstedt",1,7,2007,"Home"
13813,"Mark Snyder","David Bailiff",1,13,2007,"Home"
13813,"Tommy West","Bob Toledo",1,1,2007,"Away"
13813,"Shane Montgomery","Bobby Johnson",0,-11,2007,"Home"
13813,"Lloyd Carr","Tim Brewster",1,24,2007,"Home"
13813,"Rick Stockstill","Todd Dodge",1,20,2007,"Away"
13813,"Bill Callahan","Mack Brown",0,-3,2007,"Home"
13813,"Mike Sanford","Joe Glenn",0,-5,2007,"Home"
13813,"Butch Davis","Jim Grobe",0,-27,2007,"Home"
13813,"Tom O'Brien","Al Groh",1,5,2007,"Home"
13813,"Joe Novak","Tom Amstutz",0,-49,2007,"Home"
13813,"Pat Fitzgerald","Joe Tiller",0,-18,2007,"Home"
13813,"Jim Tressel","Joe Paterno",1,20,2007,"Away"
13813,"Mike Bellotti","Pete Carroll",1,7,2007,"Home"
13813,"Mike Riley","Jim Harbaugh",1,17,2007,"Home"
13813,"Greg Schiano","Bill Stewart",0,-28,2007,"Away"
13813,"Greg Schiano","Rich Rodriguez",0,-28,2007,"Away"
13813,"Steve Spurrier","Phillip Fulmer",0,-3,2007,"Home"
13813,"Phil Bennett","Todd Graham",0,-6,2007,"Home"
13813,"DeWayne Walker","Bill Doba",0,-20,2007,"Home"
13813,"Karl Dorrell","Bill Doba",0,-20,2007,"Home"
13814,"George O'Leary","Jeff Bower",1,17,2007,"Away"
13818,"Chan Gailey","Frank Beamer",0,-24,2007,"Away"
13818,"Jon Tenuta","Frank Beamer",0,-24,2007,"Away"
13819,"J.D. Brookhart","Gregg Brandon",0,-24,2007,"Home"
13819,"Chris Ault","Hal Clay Mumme",1,2,2007,"Away"
13819,"Frank Solich","Al Golden",1,16,2007,"Home"
13820,"Troy Calhoun","Stan Brock",1,20,2007,"Home"
13820,"Nick L. Saban","Les Miles",0,-7,2007,"Away"
13820,"Mike Stoops","DeWayne Walker",1,7,2007,"Home"
13820,"Mike Stoops","Karl Dorrell",1,7,2007,"Home"
13820,"Dennis Erickson","Mike Bellotti",0,-12,2007,"Home"
13820,"Houston Nutt","Steve Spurrier",1,12,2007,"Home"
13820,"Reggie Herring","Steve Spurrier",1,12,2007,"Home"
13820,"Steve Roberts","Mario Cristobal",1,3,2007,"Home"
13820,"Brady Hoke","Bill Lynch",0,-18,2007,"Home"
13820,"Guy Morriss","Mike Leach",0,-31,2007,"Away"
13820,"Chris Petersen","Dick Tomey",1,35,2007,"Home"
13820,"Jeff Jagodzinski","Bobby Bowden",0,-10,2007,"Away"
13820,"Bronco Mendenhall","Sonny Lubick",1,19,2007,"Home"
13820,"Turner Gill","Shane Montgomery",0,-3,2007,"Home"
13820,"Jeff Tedford","Bill Doba",1,3,2007,"Home"
13820,"George O'Leary","Mark Snyder",1,34,2007,"Home"
13820,"Brian Kelly","Jim Leavitt",1,5,2007,"Away"
13820,"Tommy Bowden","Ted Roof",1,37,2007,"Away"
13820,"Dan Hawkins","Gary Pinkel",0,-45,2007,"Away"
13820,"Randy Edsall","Greg Schiano",1,19,2007,"Home"
13820,"Skip Holtz","Tommy West",1,16,2007,"Away"
13820,"Jeff Genyk","Tom Amstutz",0,-24,2007,"Home"
13820,"Urban Meyer","Bobby Johnson",1,27,2007,"Home"
13820,"Pat Hill","Brent Guy",1,11,2007,"Home"
13820,"Mark Richt","Larry Blakeney",1,10,2007,"Home"
13820,"Robb Akey","Derek Dooley",0,-12,2007,"Away"
13820,"Ron Zook","Tim Brewster",1,27,2007,"Away"
13820,"Kirk Ferentz","Pat Fitzgerald",1,11,2007,"Away"
13820,"Gene Chizik","Ron Prince",1,11,2007,"Home"
13820,"Mark Mangino","Bill Callahan",1,37,2007,"Home"
13820,"Rickey Bustle","Phillip Fulmer",0,-52,2007,"Home"
13820,"Charlie Weatherbie","Rick Stockstill",0,-3,2007,"Away"
13820,"Ralph Friedgen","Butch Davis",0,-3,2007,"Home"
13820,"Randy Shannon","Tom O'Brien",0,-3,2007,"Home"
13820,"Lloyd Carr","Mark Dantonio",1,4,2007,"Away"
13820,"Ken Niumatalolo","Charlie Weis",1,2,2007,"Away"
13820,"Paul Johnson","Charlie Weis",1,2,2007,"Away"
13820,"Rocky Long","Gary Patterson",0,-37,2007,"Home"
13820,"Jim Tressel","Bret Bielema",1,21,2007,"Home"
13820,"Bob Stoops","Dennis Franchione",1,28,2007,"Home"
13820,"Bob Stoops","Gary Darnell",1,28,2007,"Home"
13820,"Mike Gundy","Mack Brown",0,-3,2007,"Away"
13820,"Mike Riley","Pete Carroll",0,-21,2007,"Home"
13820,"Joe Paterno","Joe Tiller",1,7,2007,"Home"
13820,"Dave Wannstedt","Greg Robinson",1,3,2007,"Home"
13820,"David Bailiff","Mike Price",1,8,2007,"Home"
13820,"Chuck Long","Joe Glenn",1,3,2007,"Home"
13820,"Jim Harbaugh","Tyrone ""Ty"" Willingham",0,-18,2007,"Away"
13820,"Bob Toledo","Todd Graham",0,-24,2007,"Away"
13820,"Al Groh","Jim Grobe",1,1,2007,"Home"
13821,"Art Briles","Phil Bennett",1,10,2007,"Home"
13821,"Chris Thurmond","Phil Bennett",1,10,2007,"Home"
13823,"Butch Jones","Bill Cubit",1,3,2007,"Away"
13824,"J.D. Brookhart","Frank Solich",1,11,2007,"Home"
13825,"Bronco Mendenhall","Gary Patterson",1,5,2007,"Home"
13825,"Steve Kragthorpe","Bill Stewart",0,-7,2007,"Home"
13825,"Steve Kragthorpe","Rich Rodriguez",0,-7,2007,"Home"
13826,"Stan Brock","Greg Schiano",0,-35,2007,"Away"
13826,"Gregg Brandon","Jeff Genyk",1,7,2007,"Away"
13827,"Troy Calhoun","Charlie Weis",1,17,2007,"Away"
13827,"Nick L. Saban","Sylvester ""Sly"" Croom",0,-5,2007,"Home"
13827,"Dennis Erickson","DeWayne Walker",1,4,2007,"Away"
13827,"Dennis Erickson","Karl Dorrell",1,4,2007,"Away"
13827,"Houston Nutt","Phillip Fulmer",0,-21,2007,"Home"
13827,"Reggie Herring","Phillip Fulmer",0,-21,2007,"Home"
13827,"Steve Roberts","Howard Schnellenberger",0,-3,2007,"Home"
13827,"Tommy Tuberville","Mark Richt",0,-25,2007,"Home"
13827,"Guy Morriss","Bob Stoops",0,-31,2007,"Home"
13827,"Chris Petersen","Brent Guy",1,52,2007,"Away"
13827,"Jeff Jagodzinski","Ralph Friedgen",0,-7,2007,"Home"
13827,"Jeff Tedford","Pete Carroll",0,-7,2007,"Away"
13827,"Brian Kelly","Randy Edsall",1,24,2007,"Home"
13827,"Tommy Bowden","Jim Grobe",1,34,2007,"Home"
13827,"Dan Hawkins","Gene Chizik",0,-3,2007,"Home"
13827,"Sonny Lubick","Rocky Long",0,-3,2007,"Home"
13827,"Ted Roof","Chan Gailey",0,-17,2007,"Away"
13827,"Ted Roof","Jon Tenuta",0,-17,2007,"Away"
13827,"Skip Holtz","Mark Snyder",0,-19,2007,"Home"
13827,"Urban Meyer","Steve Spurrier",1,20,2007,"Away"
13827,"Bobby Bowden","Frank Beamer",0,-19,2007,"Home"
13827,"Pat Hill","June Jones",0,-7,2007,"Home"
13827,"Art Briles","Todd Graham",0,-49,2007,"Home"
13827,"Chris Thurmond","Todd Graham",0,-49,2007,"Home"
13827,"Ron Zook","Jim Tressel",1,7,2007,"Away"
13827,"Bill Lynch","Pat Fitzgerald",0,-3,2007,"Home"
13827,"Kirk Ferentz","Tim Brewster",1,5,2007,"Home"
13827,"Mark Mangino","Mike Gundy",1,15,2007,"Away"
13827,"Ron Prince","Bill Callahan",0,-42,2007,"Home"
13827,"Doug Martin","Joe Novak",0,-7,2007,"Home"
13827,"Rich Brooks","Bobby Johnson",1,7,2007,"Away"
13827,"Rickey Bustle","Rick Stockstill",1,10,2007,"Away"
13827,"Les Miles","Derek Dooley",1,48,2007,"Home"
13827,"Tommy West","Jeff Bower",1,3,2007,"Away"
13827,"Randy Shannon","Al Groh",0,-48,2007,"Home"
13827,"Lloyd Carr","Bret Bielema",0,-16,2007,"Home"
13827,"Mark Dantonio","Joe Tiller",1,17,2007,"Away"
13827,"Gary Pinkel","Dennis Franchione",1,14,2007,"Home"
13827,"Gary Pinkel","Gary Darnell",1,14,2007,"Home"
13827,"Ken Niumatalolo","Todd Dodge",1,12,2007,"Away"
13827,"Paul Johnson","Todd Dodge",1,12,2007,"Away"
13827,"Mike Sanford","Chuck Long",0,-8,2007,"Away"
13827,"Hal Clay Mumme","Dick Tomey",0,-34,2007,"Home"
13827,"Butch Davis","Tom O'Brien",0,-4,2007,"Home"
13827,"Mike Riley","Tyrone ""Ty"" Willingham",1,6,2007,"Home"
13827,"Joe Paterno","Al Golden",1,31,2007,"Away"
13827,"David Bailiff","Phil Bennett",1,1,2007,"Away"
13827,"Jim Leavitt","Greg Robinson",1,31,2007,"Away"
13827,"Jim Harbaugh","Bill Doba",0,-16,2007,"Home"
13827,"Mack Brown","Mike Leach",1,16,2007,"Home"
13827,"Mike Price","Bob Toledo",0,-15,2007,"Home"
13827,"Larry Blakeney","David Elson",1,4,2007,"Away"
13827,"Kyle Whittingham","Joe Glenn",1,50,2007,"Home"
13830,"Brady Hoke","Tom Amstutz",1,21,2007,"Home"
13831,"J.D. Brookhart","Shane Montgomery",0,-7,2007,"Home"
13832,"Mike Stoops","Mike Bellotti",1,10,2007,"Home"
13832,"Steve Roberts","Todd Dodge",1,4,2007,"Home"
13833,"Butch Jones","Jeff Genyk",0,-3,2007,"Away"
13833,"June Jones","Chris Ault",1,2,2007,"Away"
13834,"Troy Calhoun","Chuck Long",1,32,2007,"Home"
13834,"Nick L. Saban","Charlie Weatherbie",0,-7,2007,"Away"
13834,"Houston Nutt","Sylvester ""Sly"" Croom",1,14,2007,"Neutral"
13834,"Reggie Herring","Sylvester ""Sly"" Croom",1,14,2007,"Neutral"
13834,"Stan Brock","Todd Graham",0,-10,2007,"Away"
13834,"Guy Morriss","Mike Gundy",0,-31,2007,"Away"
13834,"Chris Petersen","Robb Akey",1,44,2007,"Home"
13834,"Jeff Jagodzinski","Tommy Bowden",1,3,2007,"Away"
